customer_id,customer_segment,acquisition_channel,sales_rep_id,first_contact_date,last_contact_date
CUST000312,Loyal,Paid Search,REP009,2017-07-18 18:48:24,2018-04-28 01:13:22
CUST000313,Loyal,Email,REP016,2017-02-25 16:15:17,2018-07-24 05:05:41
CUST000314,Loyal,Paid Search,REP001,2017-08-08 21:13:01,2017-11-15 13:05:06
CUST000315,Inactive,Email,REP002,2017-03-31 00:00:00,2017-03-31 00:00:00
CUST000316,Loyal,Organic,REP004,2017-01-11 00:22:29,2018-05-21 09:09:43
CUST000317,Loyal,Marketplace,REP011,2017-05-27 14:46:23,2018-05-31 23:31:19
CUST000318,Inactive,Paid Search,REP018,2017-03-15 10:35:29,2017-03-15 10:35:29
CUST000319,Regular,Email,REP025,2017-01-12 06:10:44,2018-03-10 03:06:59
CUST000320,Loyal,Paid Search,REP016,2017-08-27 17:34:54,2018-04-09 08:51:02
CUST000321,Loyal,Marketplace,REP018,2017-02-07 04:47:11,2018-07-06 05:27:55
CUST000322,Regular,Email,REP029,2017-05-09 21:25:36,2018-08-31 03:19:54
CUST000323,Loyal,Marketplace,REP012,2018-06-22 07:30:06,2018-09-21 04:56:13
CUST000324,Loyal,Marketplace,REP006,2017-01-27 10:10:30,2017-07-25 13:24:18
CUST000325,New,Organic,REP006,2018-09-09 00:00:00,2018-09-09 00:00:00
CUST000326,Regular,Email,REP009,2017-04-28 20:01:45,2017-08-28 02:40:51
CUST000327,Inactive,Paid Search,REP008,2018-03-09 00:00:00,2018-03-09 00:00:00
CUST000328,Loyal,Marketplace,REP019,2017-01-08 11:15:50,2018-07-01 08:36:20
CUST000329,Inactive,Email,REP016,2017-08-07 00:00:00,2017-08-07 00:00:00
CUST000330,Regular,Social,REP009,2017-03-28 20:33:49,2017-10-21 21:38:28
CUST000331,Inactive,Paid Search,REP004,2017-01-12 14:27:26,2017-01-12 14:27:26
CUST000332,Loyal,Email,REP007,2017-07-04 14:03:41,2017-12-18 18:06:38
CUST000333,Loyal,Marketplace,REP003,2017-08-08 21:56:24,2018-09-11 17:21:27
CUST000334,Loyal,Social,REP012,2017-05-18 16:50:23,2018-01-29 18:21:45
CUST000335,Loyal,Paid Search,REP027,2017-01-21 01:34:40,2017-11-27 19:33:16
CUST000336,Regular,Organic,REP018,2017-04-16 05:45:36,2018-03-23 03:32:40
CUST000337,Regular,Paid Search,REP020,2017-04-20 22:21:31,2017-09-29 14:40:47
CUST000338,Regular,Email,REP028,2017-06-17 22:59:10,2018-09-28 15:24:01
CUST000339,Loyal,Organic,REP017,2017-04-03 17:24:47,2018-05-31 18:28:03
CUST000340,Inactive,Marketplace,REP020,2017-03-08 00:00:00,2017-03-08 00:00:00
CUST000341,Inactive,Referral,REP001,2017-06-20 00:22:33,2017-06-20 00:22:33
CUST000342,Regular,Email,REP020,2017-01-18 21:02:35,2018-07-12 10:07:51
CUST000343,Loyal,Organic,REP002,2018-01-08 00:53:30,2018-09-26 03:46:20
CUST000344,Regular,Paid Search,REP030,2017-05-05 13:37:04,2018-01-11 08:50:12
CUST000345,Regular,Email,REP017,2018-04-01 19:26:55,2018-08-26 20:10:03
CUST000346,Loyal,Paid Search,REP010,2018-01-15 22:14:24,2018-08-23 18:30:44
CUST000347,Regular,Email,REP009,2017-10-20 00:39:09,2018-06-12 10:19:08
CUST000348,Inactive,Email,REP002,2017-02-15 03:44:36,2017-02-15 03:44:36
CUST000349,Loyal,Paid Search,REP023,2018-01-20 05:33:09,2018-06-16 08:26:46
CUST000350,New,Marketplace,REP014,2018-07-20 01:40:18,2018-07-20 01:40:18
CUST000351,Loyal,Social,REP027,2017-10-02 01:25:02,2018-08-12 12:30:47
CUST000352,Loyal,Email,REP023,2017-06-05 19:32:56,2018-08-23 07:03:05
CUST000353,Regular,Organic,REP006,2018-02-11 23:26:21,2018-09-24 18:52:36
CUST000354,Loyal,Paid Search,REP010,2017-02-11 01:03:10,2018-05-26 01:53:52
CUST000355,VIP,Email,REP002,2017-01-06 11:25:41,2018-01-18 07:56:17
CUST000356,VIP,Social,REP012,2017-03-18 04:06:23,2018-09-16 15:46:28
CUST000357,Loyal,Email,REP028,2017-01-07 15:22:44,2018-09-21 16:03:03
CUST000358,Loyal,Referral,REP030,2018-01-09 21:41:57,2018-06-01 16:27:19
CUST000359,Regular,Referral,REP024,2017-11-25 07:03:32,2018-03-30 10:02:11
CUST000360,Inactive,Social,REP022,2017-10-19 00:00:00,2017-10-19 00:00:00
CUST000361,New,Social,REP022,2018-09-12 09:25:10,2018-09-12 09:25:10
CUST000362,Inactive,Marketplace,REP004,2018-02-24 08:12:54,2018-02-24 08:12:54
CUST000363,Loyal,Social,REP003,2017-05-13 11:18:21,2018-06-01 17:12:51
CUST000364,Regular,Paid Search,REP007,2018-07-25 14:20:48,2018-08-19 15:19:49
CUST000365,Loyal,Paid Search,REP019,2017-02-16 12:14:46,2018-07-27 19:46:04
CUST000366,New,Marketplace,REP013,2018-08-26 04:59:56,2018-08-26 04:59:56
CUST000367,Loyal,Organic,REP009,2017-01-14 21:11:46,2018-03-20 22:27:05
CUST000368,Regular,Email,REP026,2017-02-02 12:27:45,2017-10-18 01:32:03
CUST000369,New,Organic,REP003,2018-05-12 11:12:18,2018-05-12 11:12:18
CUST000370,New,Social,REP013,2018-07-18 16:09:39,2018-07-18 16:09:39
CUST000371,Loyal,Marketplace,REP021,2017-06-03 22:12:12,2018-04-26 23:07:41
CUST000372,Inactive,Marketplace,REP018,2017-09-06 14:51:13,2017-09-06 14:51:13
CUST000373,Loyal,Referral,REP013,2017-06-23 22:42:23,2017-07-04 07:30:54
CUST000374,Inactive,Marketplace,REP022,2017-08-24 00:00:00,2017-08-24 00:00:00
CUST000375,Loyal,Email,REP029,2017-07-31 08:49:35,2018-07-29 07:24:42
CUST000376,Loyal,Organic,REP027,2017-09-25 07:46:46,2018-03-29 07:34:06
CUST000377,Loyal,Organic,REP029,2017-03-08 11:09:49,2018-06-20 11:11:04
CUST000378,Inactive,Organic,REP001,2018-02-16 00:00:00,2018-02-16 00:00:00
CUST000379,Loyal,Paid Search,REP008,2017-01-15 23:09:25,2018-05-02 22:31:39
CUST000380,Regular,Organic,REP012,2017-02-13 10:33:51,2017-05-13 19:11:45
CUST000381,Inactive,Organic,REP019,2017-08-27 16:33:11,2017-08-27 16:33:11
CUST000382,Regular,Marketplace,REP030,2017-08-07 00:23:06,2018-09-15 09:18:17
CUST000383,Regular,Social,REP025,2017-02-02 17:33:14,2018-09-05 01:43:43
CUST000384,Loyal,Referral,REP023,2017-02-15 05:38:49,2018-03-13 10:57:38
CUST000385,Inactive,Referral,REP011,2017-08-31 12:38:11,2017-08-31 12:38:11
CUST000386,Loyal,Email,REP013,2017-05-24 03:09:03,2018-09-06 19:46:52
CUST000387,Regular,Social,REP010,2017-01-11 10:58:28,2018-09-16 08:04:07
CUST000388,Loyal,Organic,REP019,2017-03-24 20:30:10,2018-04-12 10:05:16
CUST000389,Loyal,Referral,REP026,2017-08-23 12:03:40,2018-03-21 02:47:13
CUST000390,Inactive,Organic,REP005,2017-10-31 14:24:18,2017-10-31 14:24:18
CUST000391,Regular,Email,REP004,2017-02-07 12:26:54,2017-07-31 14:03:09
CUST000392,Loyal,Organic,REP016,2017-06-17 19:35:28,2018-03-08 14:20:26
CUST000393,Loyal,Social,REP003,2017-05-14 04:30:40,2017-07-24 06:46:44
CUST000394,Loyal,Email,REP020,2017-03-23 12:33:13,2018-08-30 22:48:10
CUST000395,Regular,Social,REP002,2017-02-11 23:08:35,2017-07-21 14:46:35
CUST000396,Regular,Paid Search,REP027,2017-08-03 21:25:44,2018-01-11 20:01:31
CUST000397,Inactive,Referral,REP024,2017-12-17 00:00:00,2017-12-17 00:00:00
CUST000398,Inactive,Paid Search,REP001,2017-11-22 03:31:01,2017-11-22 03:31:01
CUST000399,Inactive,Organic,REP015,2017-09-11 17:24:14,2017-09-11 17:24:14
CUST000400,Regular,Email,REP022,2017-04-12 03:39:56,2018-01-30 01:10:07
CUST000401,Inactive,Email,REP023,2017-06-07 04:45:10,2017-06-07 04:45:10
CUST000402,Regular,Social,REP016,2017-08-15 19:23:07,2018-09-04 20:04:14
CUST000403,Loyal,Organic,REP029,2017-02-06 23:09:41,2018-08-14 16:53:42
CUST000404,Regular,Paid Search,REP030,2017-09-17 01:55:48,2018-03-16 15:27:43
CUST000405,Regular,Referral,REP018,2017-07-03 16:04:52,2017-12-14 15:34:08
CUST000406,VIP,Social,REP025,2017-07-28 21:06:57,2018-06-09 02:59:53
CUST000407,Loyal,Email,REP016,2017-01-25 06:32:05,2018-06-23 11:45:48
CUST000408,Inactive,Paid Search,REP024,2017-11-23 10:20:29,2017-11-23 10:20:29
CUST000409,Loyal,Marketplace,REP001,2017-03-28 01:33:23,2018-02-19 18:10:59
CUST000410,Loyal,Paid Search,REP019,2017-11-07 04:02:34,2018-07-05 05:34:37
CUST000411,New,Organic,REP012,2018-05-18 00:00:00,2018-05-18 00:00:00
CUST000412,Regular,Social,REP011,2018-05-27 14:43:56,2018-08-21 18:29:14
CUST000413,Regular,Social,REP006,2017-08-20 22:46:05,2018-08-24 15:04:09
CUST000414,Regular,Marketplace,REP021,2017-02-27 12:27:56,2018-08-01 13:42:54
CUST000415,Loyal,Referral,REP011,2017-10-31 05:16:37,2018-08-11 05:10:32
CUST000416,Inactive,Social,REP007,2018-01-23 00:00:00,2018-01-23 00:00:00
CUST000417,Loyal,Paid Search,REP001,2017-01-29 20:37:08,2018-05-11 12:40:12
CUST000418,Inactive,Marketplace,REP006,2017-09-07 03:28:56,2017-09-07 03:28:56
CUST000419,New,Email,REP016,2018-09-02 08:54:59,2018-09-02 08:54:59
CUST000420,Regular,Organic,REP002,2017-03-14 21:06:49,2018-09-06 02:47:28
CUST000421,Loyal,Marketplace,REP015,2017-03-03 02:14:08,2018-03-31 19:27:43
CUST000422,Regular,Email,REP015,2017-05-03 04:48:32,2017-06-15 11:48:41
CUST000423,Inactive,Organic,REP024,2017-03-23 06:05:42,2017-03-23 06:05:42
CUST000424,Loyal,Marketplace,REP020,2017-02-01 03:21:25,2018-06-27 10:38:19
CUST000425,Loyal,Referral,REP011,2017-06-26 12:20:53,2018-09-06 12:02:04
CUST000426,New,Marketplace,REP028,2018-05-04 01:12:02,2018-05-04 01:12:02
CUST000427,Regular,Social,REP008,2017-09-19 02:49:45,2018-02-20 00:12:50
CUST000428,Loyal,Paid Search,REP007,2017-05-12 20:13:28,2018-05-26 11:10:11
CUST000429,Inactive,Marketplace,REP020,2017-06-14 13:29:00,2017-06-14 13:29:00
CUST000430,Regular,Email,REP027,2017-01-08 02:36:47,2018-04-16 01:24:53
CUST000431,New,Marketplace,REP011,2018-06-20 14:57:35,2018-06-20 14:57:35
CUST000432,Regular,Email,REP006,2017-03-11 01:03:23,2017-07-20 19:26:56
CUST000433,Inactive,Paid Search,REP023,2018-01-09 14:03:40,2018-01-09 14:03:40
CUST000434,Regular,Organic,REP015,2017-04-13 19:44:03,2017-11-24 15:51:49
CUST000435,Loyal,Paid Search,REP020,2017-02-26 06:34:33,2018-09-12 18:48:57
CUST000436,New,Paid Search,REP005,2018-04-15 00:00:00,2018-04-15 00:00:00
CUST000437,Regular,Referral,REP005,2017-01-22 01:13:54,2017-01-31 09:16:00
CUST000438,Loyal,Referral,REP011,2017-05-17 03:09:47,2018-06-19 00:27:08
CUST000439,Loyal,Email,REP005,2017-02-03 00:59:09,2018-01-26 16:32:11
CUST000440,Regular,Paid Search,REP026,2017-02-22 05:17:58,2017-05-13 06:47:12
CUST000441,Regular,Paid Search,REP016,2017-05-22 16:35:12,2018-04-18 07:37:59
CUST000442,Loyal,Marketplace,REP018,2017-02-08 08:44:03,2018-04-17 23:30:06
CUST000443,Inactive,Email,REP008,2017-01-10 06:44:38,2017-01-10 06:44:38
CUST000444,Loyal,Paid Search,REP026,2017-09-22 22:55:16,2018-05-10 18:37:21
CUST000445,Loyal,Organic,REP019,2017-08-04 05:27:22,2018-07-24 17:53:40
CUST000446,Loyal,Paid Search,REP012,2017-03-14 13:38:01,2018-08-05 14:26:48
CUST000447,Regular,Paid Search,REP018,2017-02-04 06:12:46,2018-09-14 18:30:45
CUST000448,Loyal,Email,REP007,2017-05-25 22:41:02,2018-04-18 05:25:34
CUST000449,Loyal,Marketplace,REP030,2017-06-29 09:13:32,2018-08-17 20:17:27
CUST000450,Inactive,Referral,REP010,2017-04-21 16:47:21,2017-04-21 16:47:21
CUST000451,Loyal,Marketplace,REP006,2017-04-13 11:59:08,2018-03-04 15:00:40
CUST000452,Inactive,Marketplace,REP008,2018-01-22 20:36:26,2018-01-22 20:36:26
CUST000453,Loyal,Paid Search,REP027,2017-12-14 09:49:46,2018-08-31 05:26:17
CUST000454,Loyal,Paid Search,REP027,2017-09-09 11:18:23,2018-07-26 02:12:19
CUST000455,Inactive,Social,REP027,2018-03-10 00:00:00,2018-03-10 00:00:00
CUST000456,Loyal,Paid Search,REP001,2017-11-12 17:46:42,2018-08-29 05:19:55
CUST000457,Regular,Marketplace,REP002,2018-04-16 17:45:19,2018-07-09 05:04:40
CUST000458,Loyal,Marketplace,REP019,2017-01-11 02:11:33,2018-01-30 05:15:46
CUST000459,Regular,Social,REP003,2017-08-03 14:23:38,2017-11-25 07:32:45
CUST000460,Loyal,Marketplace,REP001,2018-04-09 01:38:35,2018-07-20 19:34:27
CUST000461,Loyal,Referral,REP025,2017-02-04 17:16:01,2018-08-11 10:48:37
CUST000462,Loyal,Referral,REP003,2017-02-16 10:46:19,2018-08-25 20:19:00
CUST000463,VIP,Social,REP027,2017-04-14 09:26:08,2018-08-04 15:09:37
CUST000464,Regular,Social,REP014,2017-05-13 22:09:40,2017-12-10 11:38:41
CUST000465,Regular,Marketplace,REP003,2017-05-04 08:19:19,2017-12-05 07:38:43
CUST000466,New,Referral,REP025,2018-05-14 00:00:00,2018-05-14 00:00:00
CUST000467,Inactive,Marketplace,REP009,2017-11-09 17:06:23,2017-11-09 17:06:23
CUST000468,Regular,Referral,REP014,2017-06-16 01:43:02,2017-09-07 19:00:17
CUST000469,Loyal,Email,REP015,2017-02-24 20:19:13,2018-02-14 08:36:02
CUST000470,Loyal,Social,REP024,2017-06-05 15:27:53,2018-04-11 04:10:35
CUST000471,Loyal,Email,REP022,2017-03-26 14:41:29,2018-03-21 17:13:00
CUST000472,Loyal,Social,REP005,2017-04-02 14:13:28,2018-07-01 08:04:50
CUST000473,Loyal,Paid Search,REP006,2017-01-20 06:01:44,2018-05-27 11:55:11
CUST000474,Loyal,Social,REP029,2017-05-13 21:42:29,2018-08-08 02:51:52
CUST000475,VIP,Paid Search,REP014,2017-05-18 02:04:26,2018-09-30 07:19:52
CUST000476,Loyal,Email,REP029,2017-11-06 04:28:17,2018-09-02 08:33:16
CUST000477,Loyal,Referral,REP004,2017-05-27 19:13:12,2018-04-12 14:01:49
CUST000478,Loyal,Paid Search,REP015,2017-06-29 07:03:50,2018-09-21 15:47:47
CUST000479,Inactive,Paid Search,REP006,2018-02-26 06:06:07,2018-02-26 06:06:07
CUST000480,Loyal,Referral,REP025,2017-01-26 00:20:58,2018-08-13 19:06:14
CUST000481,Loyal,Organic,REP028,2017-01-05 02:25:16,2017-12-10 15:37:52
CUST000482,Loyal,Social,REP012,2017-08-16 06:04:32,2018-07-02 22:03:45
CUST000483,Regular,Paid Search,REP017,2017-07-19 19:31:30,2018-02-08 04:58:38
CUST000484,Loyal,Paid Search,REP021,2017-03-30 23:06:56,2018-05-25 10:40:23
CUST000485,Regular,Marketplace,REP020,2017-12-03 11:04:14,2018-09-18 20:13:23
CUST000486,New,Referral,REP020,2018-05-27 20:59:41,2018-05-27 20:59:41
CUST000487,Regular,Paid Search,REP005,2017-02-22 21:04:36,2018-06-20 13:42:42
CUST000488,Regular,Marketplace,REP021,2017-01-14 20:01:35,2017-12-31 15:24:55
CUST000489,Loyal,Referral,REP020,2017-12-17 18:53:30,2018-09-09 14:05:37
CUST000490,Loyal,Marketplace,REP019,2017-06-07 23:08:50,2018-08-26 01:24:48
CUST000491,Loyal,Organic,REP019,2017-03-03 22:28:49,2018-08-08 23:46:18
CUST000492,Inactive,Marketplace,REP020,2017-01-14 00:50:06,2017-01-14 00:50:06
CUST000493,Inactive,Email,REP002,2017-03-08 21:07:51,2017-03-08 21:07:51
CUST000494,Loyal,Marketplace,REP016,2017-06-16 21:35:59,2018-07-09 06:40:26
CUST000495,Inactive,Marketplace,REP026,2017-07-06 16:40:02,2017-07-06 16:40:02
CUST000496,Regular,Social,REP028,2018-03-18 13:14:55,2018-04-29 00:31:40
CUST000497,Loyal,Email,REP025,2017-02-17 22:27:52,2017-09-12 21:23:45
CUST000498,New,Marketplace,REP004,2018-09-15 00:00:00,2018-09-15 00:00:00
CUST000499,Inactive,Referral,REP020,2018-03-12 15:47:28,2018-03-12 15:47:28
CUST000500,Inactive,Social,REP025,2017-04-15 00:00:00,2017-04-15 00:00:00
CUST000501,Loyal,Paid Search,REP001,2017-08-12 07:24:26,2018-07-12 01:40:14
CUST000502,Loyal,Referral,REP009,2017-04-15 13:42:15,2018-02-20 12:17:35
CUST000503,Loyal,Email,REP002,2017-01-20 15:09:14,2017-08-19 01:18:28
CUST000504,Inactive,Social,REP018,2018-01-21 09:22:01,2018-01-21 09:22:01
CUST000505,Regular,Referral,REP026,2017-12-13 14:25:40,2018-03-11 14:57:17
CUST000506,Loyal,Organic,REP029,2017-05-12 23:48:01,2018-07-08 17:57:12
CUST000507,Loyal,Organic,REP027,2017-05-10 04:16:07,2018-02-13 06:26:51
CUST000508,Regular,Marketplace,REP025,2017-01-26 06:08:05,2017-05-26 08:57:55
CUST000509,Loyal,Social,REP018,2017-04-21 20:53:23,2018-06-21 01:16:18
CUST000510,Loyal,Referral,REP001,2017-03-04 15:26:51,2017-09-11 07:47:33
CUST000511,Inactive,Organic,REP014,2017-03-12 06:42:44,2017-03-12 06:42:44
CUST000512,Regular,Referral,REP023,2018-08-17 11:31:24,2018-08-19 21:04:37
CUST000513,Regular,Social,REP014,2017-06-10 12:56:24,2018-01-15 23:49:05
CUST000514,Loyal,Organic,REP020,2017-11-30 03:10:53,2018-06-04 01:19:41
CUST000515,New,Marketplace,REP025,2018-07-15 00:00:00,2018-07-15 00:00:00
CUST000516,Regular,Email,REP007,2017-01-03 15:25:44,2018-01-20 14:25:02
CUST000517,Inactive,Social,REP017,2017-11-13 14:15:11,2017-11-13 14:15:11
CUST000518,Loyal,Email,REP005,2017-04-09 14:08:24,2018-03-17 04:20:15
CUST000519,New,Referral,REP019,2018-09-25 07:10:29,2018-09-25 07:10:29
CUST000520,Regular,Organic,REP006,2017-05-01 09:18:57,2018-08-19 21:01:01
CUST000521,New,Marketplace,REP029,2018-07-14 22:08:13,2018-07-14 22:08:13
CUST000522,Inactive,Organic,REP027,2017-11-30 11:58:35,2017-11-30 11:58:35
CUST000523,Loyal,Referral,REP017,2017-06-20 08:28:19,2018-09-08 06:09:21
CUST000524,Regular,Marketplace,REP017,2017-01-27 15:55:56,2017-05-03 02:51:49
CUST000525,VIP,Paid Search,REP011,2017-02-26 05:11:55,2018-09-22 11:50:58
CUST000526,Regular,Marketplace,REP006,2018-01-26 23:00:12,2018-06-05 05:19:16
CUST000527,Regular,Social,REP019,2017-03-12 15:29:02,2017-11-28 21:02:29
CUST000528,Regular,Marketplace,REP021,2017-08-22 22:11:36,2017-09-03 15:37:47
CUST000529,New,Referral,REP026,2018-08-11 06:13:49,2018-08-11 06:13:49
CUST000530,Regular,Paid Search,REP006,2017-04-07 23:52:22,2018-05-05 14:04:16
CUST000531,Loyal,Organic,REP020,2017-09-04 09:48:00,2018-06-10 04:10:50
CUST000532,Loyal,Paid Search,REP013,2017-09-13 08:35:51,2018-08-11 19:13:44
CUST000533,Loyal,Email,REP002,2017-02-21 18:41:19,2018-05-18 10:36:57
CUST000534,New,Email,REP025,2018-06-28 10:30:52,2018-06-28 10:30:52
CUST000535,Loyal,Referral,REP015,2017-03-28 05:41:36,2018-09-18 08:58:57
CUST000536,Loyal,Social,REP021,2017-06-06 23:06:22,2018-07-20 23:42:24
CUST000537,Loyal,Referral,REP021,2017-02-22 22:45:30,2018-01-02 04:37:23
CUST000538,Regular,Email,REP017,2017-01-29 20:07:04,2017-02-07 20:54:32
CUST000539,Regular,Paid Search,REP007,2017-10-01 09:30:08,2018-04-03 22:56:35
CUST000540,Loyal,Organic,REP026,2017-05-18 11:23:17,2018-08-08 22:39:05
CUST000541,Loyal,Email,REP007,2017-09-13 00:45:47,2018-03-11 12:07:29
CUST000542,Inactive,Social,REP007,2017-06-15 12:43:44,2017-06-15 12:43:44
CUST000543,Loyal,Organic,REP026,2017-02-07 04:16:47,2018-04-20 09:56:06
CUST000544,Inactive,Email,REP013,2017-06-29 22:08:55,2017-06-29 22:08:55
CUST000545,Inactive,Social,REP019,2017-11-06 19:54:34,2017-11-06 19:54:34
CUST000546,VIP,Paid Search,REP026,2017-06-21 01:17:00,2018-05-06 21:32:54
CUST000547,Loyal,Paid Search,REP022,2017-03-25 21:13:59,2018-09-29 23:22:52
CUST000548,Loyal,Referral,REP013,2017-05-07 10:58:50,2018-04-07 16:43:03
CUST000549,Loyal,Paid Search,REP009,2017-01-16 03:25:13,2018-09-06 12:41:56
CUST000550,Loyal,Organic,REP024,2017-03-02 20:27:17,2018-05-14 00:24:37
CUST000551,Loyal,Referral,REP006,2017-02-28 16:40:27,2017-11-27 10:09:34
CUST000552,New,Organic,REP022,2018-08-21 20:16:30,2018-08-21 20:16:30
CUST000553,Regular,Email,REP019,2017-02-21 21:31:25,2017-05-18 15:40:18
CUST000554,Loyal,Organic,REP021,2017-04-05 13:05:30,2018-06-08 09:12:49
CUST000555,Loyal,Marketplace,REP020,2017-01-01 18:58:08,2018-04-14 14:59:27
CUST000556,Inactive,Referral,REP005,2017-10-08 02:54:58,2017-10-08 02:54:58
CUST000557,Inactive,Social,REP025,2017-12-11 11:54:03,2017-12-11 11:54:03
CUST000558,Inactive,Referral,REP002,2017-09-27 11:36:58,2017-09-27 11:36:58
CUST000559,Loyal,Organic,REP023,2017-02-27 05:18:16,2018-07-21 07:09:04
CUST000560,Inactive,Paid Search,REP027,2017-04-08 14:44:24,2017-04-08 14:44:24
CUST000561,Regular,Email,REP007,2017-03-30 18:26:09,2018-04-15 04:12:47
CUST000562,Inactive,Paid Search,REP026,2017-02-20 00:00:00,2017-02-20 00:00:00
CUST000563,Inactive,Social,REP023,2017-11-21 04:26:09,2017-11-21 04:26:09
CUST000564,Regular,Marketplace,REP018,2017-04-24 00:00:18,2017-07-22 20:36:15
CUST000565,Regular,Organic,REP005,2018-05-08 10:45:36,2018-06-30 07:52:13
CUST000566,Loyal,Paid Search,REP024,2017-02-19 23:49:06,2017-07-05 03:04:38
CUST000567,Inactive,Paid Search,REP004,2017-07-23 00:00:00,2017-07-23 00:00:00
CUST000568,Regular,Paid Search,REP008,2017-10-13 03:59:31,2018-03-17 22:14:08
CUST000569,New,Paid Search,REP017,2018-07-04 00:00:00,2018-07-04 00:00:00
CUST000570,Loyal,Marketplace,REP024,2017-09-04 02:49:24,2018-05-20 06:06:50
CUST000571,Regular,Paid Search,REP006,2017-11-05 21:08:23,2018-07-16 11:18:27
CUST000572,Regular,Social,REP026,2017-03-22 05:00:31,2018-02-07 00:56:05
CUST000573,Loyal,Referral,REP029,2017-09-16 10:12:29,2018-06-25 03:58:08
CUST000574,Inactive,Organic,REP001,2018-03-29 18:02:39,2018-03-29 18:02:39
CUST000575,Inactive,Paid Search,REP023,2017-05-14 00:00:00,2017-05-14 00:00:00
CUST000576,New,Paid Search,REP025,2018-05-12 01:07:15,2018-05-12 01:07:15
CUST000577,Regular,Marketplace,REP011,2018-02-09 12:59:29,2018-05-05 17:18:39
CUST000578,Inactive,Organic,REP024,2017-03-20 12:33:54,2017-03-20 12:33:54
CUST000579,Regular,Paid Search,REP004,2017-03-29 09:40:48,2018-04-05 00:49:29
CUST000580,Loyal,Email,REP007,2017-04-29 21:47:27,2017-10-25 05:07:09
CUST000581,Inactive,Social,REP021,2017-07-22 12:03:34,2017-07-22 12:03:34
CUST000582,Inactive,Social,REP010,2017-11-17 00:00:00,2017-11-17 00:00:00
CUST000583,Loyal,Marketplace,REP017,2017-02-10 14:55:39,2018-06-04 15:35:13
CUST000584,Loyal,Social,REP017,2017-02-14 05:31:23,2017-12-16 15:49:12
CUST000585,VIP,Marketplace,REP014,2017-03-19 09:28:55,2018-07-17 17:37:57
CUST000586,Inactive,Marketplace,REP023,2017-06-27 16:42:26,2017-06-27 16:42:26
CUST000587,Loyal,Social,REP022,2017-07-05 15:23:52,2018-09-28 22:40:56
CUST000588,Inactive,Paid Search,REP011,2017-12-02 01:18:26,2017-12-02 01:18:26
CUST000589,Loyal,Organic,REP008,2017-02-06 10:11:03,2018-02-14 22:24:39
CUST000590,Loyal,Marketplace,REP011,2017-04-16 05:32:33,2018-08-10 03:14:01
CUST000591,Regular,Referral,REP012,2018-01-04 08:42:39,2018-02-10 20:45:11
CUST000592,Regular,Paid Search,REP029,2017-04-12 14:08:01,2018-05-22 23:09:38
CUST000593,Regular,Referral,REP006,2018-07-21 00:43:55,2018-08-12 11:53:55
CUST000594,Loyal,Organic,REP003,2017-06-16 06:48:48,2018-09-29 02:48:14
CUST000595,Regular,Referral,REP029,2018-02-01 06:01:08,2018-09-10 12:51:04
CUST000596,Loyal,Paid Search,REP029,2017-09-24 11:17:21,2018-08-23 15:47:57
CUST000597,Loyal,Paid Search,REP003,2018-01-12 14:58:01,2018-02-09 14:45:13
CUST000598,Inactive,Paid Search,REP019,2017-10-29 04:44:06,2017-10-29 04:44:06
CUST000599,Loyal,Paid Search,REP008,2017-01-09 14:28:22,2018-03-14 05:27:45
CUST000600,New,Referral,REP017,2018-05-26 01:16:43,2018-05-26 01:16:43
CUST000601,Regular,Referral,REP001,2017-11-08 19:11:54,2018-08-31 16:54:19
CUST000602,Loyal,Marketplace,REP014,2017-06-04 16:11:13,2018-05-15 10:11:51
CUST000603,Loyal,Organic,REP026,2017-03-06 16:26:36,2018-07-07 01:54:12
CUST000604,Inactive,Email,REP017,2018-02-18 00:00:00,2018-02-18 00:00:00
CUST000605,Inactive,Referral,REP009,2017-06-15 05:15:45,2017-06-15 05:15:45
CUST000606,Loyal,Marketplace,REP013,2017-04-03 10:57:55,2018-08-13 15:34:55
CUST000607,Inactive,Social,REP006,2017-09-23 09:41:55,2017-09-23 09:41:55
CUST000608,New,Email,REP005,2018-07-10 00:00:00,2018-07-10 00:00:00
