lead_id,customer_id,lead_date,lead_source,is_qualified,is_converted
LEAD000495,CUST000216,2018-04-23,Marketplace,0,0
LEAD000496,CUST002078,2017-10-18,Organic,0,0
LEAD000497,CUST003877,2018-03-23,Referral,1,0
LEAD000498,CUST002173,2017-07-14,Social,0,0
LEAD000499,CUST007013,2017-05-24,Social,0,0
LEAD000500,CUST004136,2018-01-31,Organic,1,1
LEAD000501,CUST003920,2017-11-29,Paid Search,0,0
LEAD000502,CUST007730,2017-08-17,Organic,0,0
LEAD000503,CUST006793,2017-06-28,Referral,0,0
LEAD000504,CUST004387,2017-05-29,Referral,0,0
LEAD000505,CUST006293,2017-10-08,Social,1,1
LEAD000506,CUST002134,2017-08-22,Social,1,0
LEAD000507,CUST005893,2017-09-06,Social,1,1
LEAD000508,CUST008118,2017-10-20,Paid Search,0,0
LEAD000509,CUST001542,2017-11-30,Referral,0,0
LEAD000510,CUST007553,2017-04-27,Referral,1,0
LEAD000511,CUST006780,2017-05-04,Marketplace,0,0
LEAD000512,CUST006762,2018-02-02,Social,1,0
LEAD000513,CUST006583,2017-11-22,Organic,1,0
LEAD000514,CUST000992,2017-08-31,Organic,1,1
LEAD000515,CUST000176,2017-07-23,Marketplace,0,0
LEAD000516,CUST007344,2018-03-15,Referral,0,0
LEAD000517,CUST001303,2018-07-23,Referral,1,0
LEAD000518,CUST005200,2018-01-17,Social,1,0
LEAD000519,CUST003242,2017-01-12,Social,1,0
LEAD000520,CUST009147,2017-03-07,Social,0,0
LEAD000521,CUST005036,2017-10-14,Organic,1,0
LEAD000522,CUST005314,2018-04-26,Paid Search,1,1
LEAD000523,CUST000512,2018-07-02,Social,0,0
LEAD000524,CUST009373,2018-02-15,Paid Search,1,1
LEAD000525,CUST009039,2017-12-15,Organic,0,0
LEAD000526,CUST009491,2018-02-17,Email,0,0
LEAD000527,CUST004867,2018-09-03,Email,1,0
LEAD000528,CUST000695,2017-01-08,Paid Search,1,0
LEAD000529,CUST009817,2017-05-02,Referral,0,0
LEAD000530,CUST006972,2017-12-28,Marketplace,1,0
LEAD000531,CUST000148,2018-08-19,Social,1,0
LEAD000532,CUST008154,2017-08-12,Paid Search,0,0
LEAD000533,CUST005998,2017-12-28,Referral,1,0
LEAD000534,CUST006414,2017-04-12,Email,0,0
LEAD000535,CUST003863,2018-08-23,Marketplace,1,0
LEAD000536,CUST001060,2017-10-17,Marketplace,1,1
LEAD000537,CUST001834,2017-05-12,Organic,0,0
LEAD000538,CUST003957,2018-01-23,Referral,0,0
LEAD000539,CUST001890,2018-08-19,Referral,0,0
LEAD000540,CUST002894,2017-01-09,Marketplace,1,0
LEAD000541,CUST001223,2018-08-01,Social,1,1
LEAD000542,CUST009112,2018-01-25,Organic,1,1
LEAD000543,CUST007501,2017-09-15,Organic,0,0
LEAD000544,CUST002415,2018-04-10,Referral,0,0
LEAD000545,CUST000634,2017-07-17,Email,1,1
LEAD000546,CUST008303,2017-06-07,Social,0,0
LEAD000547,CUST005406,2018-07-10,Social,1,0
LEAD000548,CUST000162,2017-10-20,Paid Search,1,1
LEAD000549,CUST002247,2017-01-17,Organic,0,0
LEAD000550,CUST009665,2017-02-14,Paid Search,0,0
LEAD000551,CUST003274,2018-09-19,Organic,1,0
LEAD000552,CUST006084,2018-07-10,Referral,0,0
LEAD000553,CUST000128,2017-04-01,Paid Search,0,0
LEAD000554,CUST006462,2018-02-25,Referral,0,0
LEAD000555,CUST009888,2017-10-11,Referral,1,1
LEAD000556,CUST007216,2018-01-31,Paid Search,1,1
LEAD000557,CUST005008,2017-03-20,Social,1,1
LEAD000558,CUST003931,2018-04-19,Marketplace,1,0
LEAD000559,CUST009583,2017-11-22,Paid Search,1,0
LEAD000560,CUST005503,2017-12-26,Social,1,0
LEAD000561,CUST000523,2017-09-08,Email,0,0
LEAD000562,CUST008200,2017-12-26,Email,0,0
LEAD000563,CUST001561,2017-04-06,Social,1,0
LEAD000564,CUST007775,2017-09-13,Email,0,0
LEAD000565,CUST007896,2017-07-11,Social,1,0
LEAD000566,CUST000198,2018-07-23,Social,0,0
LEAD000567,CUST008893,2017-12-25,Paid Search,1,0
LEAD000568,CUST005549,2017-03-19,Referral,1,1
LEAD000569,CUST001712,2017-06-30,Social,1,0
LEAD000570,CUST005122,2017-06-09,Email,1,0
LEAD000571,CUST009978,2018-08-12,Social,1,0
LEAD000572,CUST004382,2018-07-22,Marketplace,1,1
LEAD000573,CUST005337,2017-10-11,Email,0,0
LEAD000574,CUST001950,2017-04-28,Social,0,0
LEAD000575,CUST009238,2018-06-24,Email,0,0
LEAD000576,CUST004637,2018-01-29,Organic,1,0
LEAD000577,CUST005602,2017-04-21,Marketplace,1,0
LEAD000578,CUST005717,2017-11-30,Paid Search,1,1
LEAD000579,CUST002569,2018-01-17,Referral,0,0
LEAD000580,CUST005080,2017-01-25,Organic,1,0
LEAD000581,CUST006546,2017-05-31,Social,1,1
LEAD000582,CUST000117,2017-10-17,Paid Search,0,0
LEAD000583,CUST000011,2017-12-23,Organic,1,1
LEAD000584,CUST007143,2017-07-06,Referral,1,0
LEAD000585,CUST003945,2018-01-14,Paid Search,0,0
LEAD000586,CUST003793,2018-02-21,Marketplace,0,0
LEAD000587,CUST002752,2017-07-21,Organic,0,0
LEAD000588,CUST007672,2017-12-11,Marketplace,0,0
LEAD000589,CUST002817,2018-06-04,Marketplace,0,0
LEAD000590,CUST005945,2017-07-02,Paid Search,0,0
LEAD000591,CUST005815,2018-04-25,Organic,0,0
LEAD000592,CUST000397,2018-05-12,Marketplace,1,1
LEAD000593,CUST009056,2017-09-27,Email,0,0
LEAD000594,CUST009901,2018-04-30,Paid Search,0,0
LEAD000595,CUST001825,2017-03-29,Organic,1,0
LEAD000596,CUST002528,2018-03-25,Organic,0,0
LEAD000597,CUST000616,2018-05-09,Social,1,0
LEAD000598,CUST004507,2018-04-12,Paid Search,1,0
LEAD000599,CUST006774,2017-12-30,Organic,1,0
LEAD000600,CUST005438,2018-01-19,Organic,0,0
LEAD000601,CUST004015,2017-09-02,Paid Search,1,0
LEAD000602,CUST009127,2018-06-28,Referral,0,0
LEAD000603,CUST003135,2018-04-06,Email,1,0
LEAD000604,CUST002937,2018-03-19,Referral,1,0
LEAD000605,CUST006922,2017-01-14,Social,1,0
LEAD000606,CUST009226,2017-02-03,Marketplace,0,0
LEAD000607,CUST006146,2018-03-20,Marketplace,0,0
LEAD000608,CUST001164,2018-01-07,Social,1,1
LEAD000609,CUST008001,2017-04-10,Marketplace,0,0
LEAD000610,CUST002777,2018-04-24,Referral,1,0
LEAD000611,CUST008298,2018-07-30,Referral,0,0
LEAD000612,CUST003173,2018-07-26,Marketplace,1,0
LEAD000613,CUST003794,2018-05-12,Organic,1,0
LEAD000614,CUST001279,2018-06-24,Paid Search,1,1
LEAD000615,CUST008174,2018-04-07,Marketplace,1,0
LEAD000616,CUST005949,2017-11-25,Paid Search,1,0
LEAD000617,CUST007515,2017-07-04,Organic,0,0
LEAD000618,CUST006078,2018-01-17,Organic,0,0
LEAD000619,CUST009820,2018-04-05,Paid Search,1,0
LEAD000620,CUST004829,2017-04-11,Marketplace,0,0
LEAD000621,CUST009685,2017-09-16,Paid Search,0,0
LEAD000622,CUST008024,2017-12-23,Organic,0,0
LEAD000623,CUST005760,2017-06-04,Marketplace,1,0
LEAD000624,CUST008444,2017-05-03,Social,1,0
LEAD000625,CUST003009,2017-09-03,Paid Search,0,0
LEAD000626,CUST005215,2017-01-25,Organic,0,0
LEAD000627,CUST000326,2018-01-11,Marketplace,1,0
LEAD000628,CUST008656,2017-09-23,Social,1,0
LEAD000629,CUST000372,2017-11-09,Organic,0,0
LEAD000630,CUST005813,2017-07-27,Email,1,0
LEAD000631,CUST005459,2018-08-03,Referral,0,0
LEAD000632,CUST002755,2017-01-04,Referral,0,0
LEAD000633,CUST000256,2017-05-16,Organic,0,0
LEAD000634,CUST003530,2018-02-09,Email,0,0
LEAD000635,CUST008469,2018-04-15,Referral,1,0
LEAD000636,CUST000949,2017-06-23,Marketplace,0,0
LEAD000637,CUST009401,2017-04-10,Paid Search,1,0
LEAD000638,CUST000576,2017-08-15,Email,0,0
LEAD000639,CUST008630,2017-03-08,Organic,1,1
LEAD000640,CUST008519,2018-05-24,Organic,1,1
LEAD000641,CUST002474,2017-09-05,Social,0,0
LEAD000642,CUST006825,2017-11-18,Organic,1,0
LEAD000643,CUST004029,2017-10-21,Paid Search,0,0
LEAD000644,CUST002402,2018-05-17,Organic,0,0
LEAD000645,CUST007388,2017-02-07,Paid Search,1,1
LEAD000646,CUST007594,2017-08-09,Paid Search,1,1
LEAD000647,CUST006128,2017-08-20,Paid Search,0,0
LEAD000648,CUST001514,2017-11-27,Email,1,1
LEAD000649,CUST002693,2018-05-28,Paid Search,0,0
LEAD000650,CUST000582,2018-04-03,Social,0,0
LEAD000651,CUST004513,2017-08-02,Referral,1,0
LEAD000652,CUST005906,2017-06-29,Marketplace,1,1
LEAD000653,CUST008202,2017-01-30,Referral,0,0
LEAD000654,CUST004540,2018-05-10,Paid Search,0,0
LEAD000655,CUST001437,2017-06-29,Organic,0,0
LEAD000656,CUST002832,2017-04-06,Paid Search,1,0
LEAD000657,CUST002355,2017-08-25,Organic,0,0
LEAD000658,CUST002302,2017-05-07,Email,1,1
LEAD000659,CUST003124,2017-05-27,Marketplace,0,0
LEAD000660,CUST000152,2018-06-28,Paid Search,0,0
LEAD000661,CUST008558,2018-01-24,Referral,0,0
LEAD000662,CUST009511,2017-06-20,Paid Search,0,0
LEAD000663,CUST000241,2017-06-24,Paid Search,0,0
LEAD000664,CUST008661,2017-06-13,Organic,0,0
LEAD000665,CUST000813,2018-06-13,Marketplace,1,1
LEAD000666,CUST002658,2018-01-08,Marketplace,0,0
LEAD000667,CUST002722,2017-06-10,Paid Search,1,1
LEAD000668,CUST008814,2018-01-05,Email,1,0
LEAD000669,CUST004655,2017-11-29,Marketplace,1,1
LEAD000670,CUST005833,2018-04-06,Email,1,1
LEAD000671,CUST000324,2017-08-09,Social,0,0
LEAD000672,CUST004451,2018-01-18,Paid Search,0,0
LEAD000673,CUST007790,2017-10-14,Organic,0,0
LEAD000674,CUST000049,2018-08-04,Paid Search,0,0
LEAD000675,CUST000039,2017-01-01,Organic,0,0
LEAD000676,CUST005148,2017-08-04,Marketplace,1,0
LEAD000677,CUST009099,2017-05-28,Email,1,0
LEAD000678,CUST005221,2018-09-12,Email,0,0
LEAD000679,CUST009836,2017-11-04,Marketplace,1,1
LEAD000680,CUST007899,2017-01-06,Organic,0,0
LEAD000681,CUST007079,2018-05-25,Marketplace,0,0
LEAD000682,CUST002637,2018-02-07,Organic,1,0
LEAD000683,CUST007142,2017-07-27,Referral,0,0
LEAD000684,CUST007622,2017-10-29,Email,0,0
LEAD000685,CUST005818,2017-11-16,Marketplace,1,1
LEAD000686,CUST001281,2018-05-27,Referral,0,0
LEAD000687,CUST003122,2017-11-29,Organic,1,1
LEAD000688,CUST005533,2017-10-29,Social,0,0
LEAD000689,CUST005077,2018-05-25,Marketplace,1,1
LEAD000690,CUST007038,2017-06-06,Referral,0,0
LEAD000691,CUST008433,2017-12-31,Paid Search,0,0
LEAD000692,CUST003573,2017-01-02,Social,1,1
LEAD000693,CUST008906,2018-03-12,Paid Search,0,0
LEAD000694,CUST003084,2017-07-07,Marketplace,1,1
LEAD000695,CUST000517,2018-01-25,Email,1,1
LEAD000696,CUST004566,2018-04-16,Organic,1,1
LEAD000697,CUST001715,2017-06-10,Marketplace,1,1
LEAD000698,CUST000396,2018-02-04,Social,1,0
LEAD000699,CUST004235,2017-07-07,Organic,0,0
LEAD000700,CUST001421,2017-04-20,Referral,1,1
LEAD000701,CUST005965,2017-05-27,Marketplace,0,0
LEAD000702,CUST006059,2018-04-05,Marketplace,0,0
LEAD000703,CUST006106,2017-01-05,Email,0,0
LEAD000704,CUST000462,2017-10-18,Social,1,1
LEAD000705,CUST003569,2017-09-13,Social,0,0
LEAD000706,CUST009265,2017-11-26,Referral,0,0
LEAD000707,CUST001555,2017-06-02,Email,0,0
LEAD000708,CUST005130,2017-09-14,Marketplace,0,0
LEAD000709,CUST007392,2017-01-12,Paid Search,1,1
LEAD000710,CUST008685,2017-04-27,Paid Search,1,0
LEAD000711,CUST008343,2017-03-06,Email,0,0
LEAD000712,CUST007652,2018-03-20,Organic,0,0
LEAD000713,CUST000598,2017-03-26,Social,0,0
LEAD000714,CUST002883,2017-04-05,Email,0,0
LEAD000715,CUST003397,2017-05-15,Referral,0,0
LEAD000716,CUST008957,2018-09-02,Paid Search,0,0
LEAD000717,CUST005012,2018-06-21,Referral,0,0
LEAD000718,CUST001159,2018-05-11,Organic,1,0
LEAD000719,CUST007032,2018-08-17,Organic,1,1
LEAD000720,CUST000316,2017-05-01,Organic,1,0
LEAD000721,CUST008334,2018-03-01,Email,0,0
LEAD000722,CUST008887,2018-08-09,Paid Search,0,0
LEAD000723,CUST003769,2017-11-17,Marketplace,0,0
LEAD000724,CUST008751,2018-05-17,Paid Search,0,0
LEAD000725,CUST006383,2017-07-13,Marketplace,1,0
LEAD000726,CUST007830,2017-12-23,Social,0,0
LEAD000727,CUST001341,2017-07-22,Organic,1,1
LEAD000728,CUST000454,2017-01-30,Marketplace,1,0
LEAD000729,CUST008817,2017-10-04,Paid Search,0,0
LEAD000730,CUST005861,2017-06-22,Social,0,0
LEAD000731,CUST005211,2018-09-25,Organic,1,1
LEAD000732,CUST000714,2017-08-11,Paid Search,0,0
LEAD000733,CUST002347,2017-10-04,Paid Search,0,0
LEAD000734,CUST007440,2017-04-11,Paid Search,0,0
LEAD000735,CUST008197,2018-02-01,Marketplace,0,0
LEAD000736,CUST001695,2017-03-18,Paid Search,0,0
LEAD000737,CUST001896,2017-05-12,Marketplace,1,0
LEAD000738,CUST002642,2017-04-19,Paid Search,0,0
LEAD000739,CUST001623,2017-10-22,Paid Search,1,0
LEAD000740,CUST001060,2018-03-10,Social,0,0
LEAD000741,CUST008329,2017-02-12,Email,0,0
LEAD000742,CUST004104,2017-03-13,Paid Search,0,0
LEAD000743,CUST002549,2017-08-20,Organic,1,1
LEAD000744,CUST005679,2017-07-10,Paid Search,1,0
LEAD000745,CUST001011,2017-12-22,Paid Search,0,0
LEAD000746,CUST009644,2018-06-16,Organic,0,0
LEAD000747,CUST002274,2018-07-29,Paid Search,1,0
LEAD000748,CUST009126,2017-01-10,Paid Search,0,0
LEAD000749,CUST009248,2017-12-22,Paid Search,0,0
LEAD000750,CUST007448,2017-11-16,Organic,0,0
LEAD000751,CUST006896,2017-02-16,Paid Search,0,0
LEAD000752,CUST005408,2018-08-14,Organic,1,1
LEAD000753,CUST009467,2017-06-09,Referral,0,0
LEAD000754,CUST005218,2017-03-10,Organic,0,0
LEAD000755,CUST008482,2018-05-18,Social,1,0
LEAD000756,CUST000864,2018-02-27,Referral,0,0
LEAD000757,CUST001668,2018-06-17,Organic,0,0
LEAD000758,CUST006935,2017-01-10,Email,1,1
LEAD000759,CUST004630,2018-03-05,Organic,1,1
LEAD000760,CUST006727,2017-09-17,Referral,0,0
LEAD000761,CUST009500,2017-12-18,Email,0,0
LEAD000762,CUST006110,2018-02-20,Referral,0,0
LEAD000763,CUST008298,2017-05-27,Referral,1,1
LEAD000764,CUST003729,2017-01-20,Referral,1,1
LEAD000765,CUST007693,2018-09-23,Referral,0,0
LEAD000766,CUST006907,2017-10-10,Social,1,0
LEAD000767,CUST005560,2017-12-18,Organic,1,0
LEAD000768,CUST004277,2017-11-29,Paid Search,1,0
LEAD000769,CUST000644,2017-07-20,Paid Search,1,0
LEAD000770,CUST000859,2017-08-27,Marketplace,1,0
LEAD000771,CUST003011,2018-03-08,Organic,0,0
LEAD000772,CUST002261,2017-10-26,Social,0,0
LEAD000773,CUST008592,2017-10-14,Social,1,1
LEAD000774,CUST004993,2017-03-21,Marketplace,0,0
LEAD000775,CUST003634,2017-01-28,Marketplace,0,0
LEAD000776,CUST002468,2017-10-15,Organic,0,0
LEAD000777,CUST000476,2017-02-05,Organic,1,0
LEAD000778,CUST000746,2017-04-19,Paid Search,1,0
LEAD000779,CUST000942,2018-08-07,Email,0,0
LEAD000780,CUST003691,2018-08-05,Marketplace,1,1
LEAD000781,CUST004662,2017-09-23,Email,0,0
LEAD000782,CUST001858,2018-01-10,Paid Search,1,0
LEAD000783,CUST004778,2017-03-08,Referral,1,0
LEAD000784,CUST008008,2018-03-10,Marketplace,0,0
LEAD000785,CUST009548,2018-02-20,Referral,0,0
LEAD000786,CUST004091,2017-08-12,Social,0,0
LEAD000787,CUST006161,2017-10-06,Email,0,0
LEAD000788,CUST006203,2018-05-01,Marketplace,0,0
LEAD000789,CUST004770,2017-07-08,Paid Search,1,0
LEAD000790,CUST000519,2017-12-10,Email,1,1
LEAD000791,CUST007599,2017-03-05,Paid Search,1,0
LEAD000792,CUST004597,2018-01-31,Organic,0,0
LEAD000793,CUST000655,2017-05-19,Referral,0,0
LEAD000794,CUST006063,2018-09-29,Marketplace,1,1
LEAD000795,CUST008485,2017-05-22,Email,0,0
LEAD000796,CUST005645,2018-06-13,Email,0,0
LEAD000797,CUST003067,2018-06-04,Paid Search,1,0
LEAD000798,CUST001598,2017-05-14,Social,0,0
LEAD000799,CUST008265,2018-08-29,Email,0,0
LEAD000800,CUST007703,2018-04-30,Organic,1,1
LEAD000801,CUST002591,2017-11-14,Marketplace,1,1
LEAD000802,CUST005644,2017-01-11,Email,1,0
LEAD000803,CUST008140,2018-07-12,Referral,1,1
LEAD000804,CUST006384,2017-12-12,Email,1,1
LEAD000805,CUST000762,2018-06-17,Email,1,0
LEAD000806,CUST005493,2017-08-17,Paid Search,0,0
LEAD000807,CUST008161,2017-12-04,Email,1,0
LEAD000808,CUST009444,2017-01-18,Email,0,0
LEAD000809,CUST006697,2017-04-01,Referral,1,0
LEAD000810,CUST009714,2018-05-02,Social,0,0
LEAD000811,CUST001273,2018-09-02,Social,0,0
LEAD000812,CUST005168,2018-06-02,Paid Search,1,1
LEAD000813,CUST000116,2018-08-16,Referral,0,0
LEAD000814,CUST004438,2018-08-23,Social,0,0
LEAD000815,CUST007494,2017-04-20,Email,0,0
LEAD000816,CUST009299,2017-05-23,Marketplace,1,0
LEAD000817,CUST006039,2017-12-11,Organic,1,0
LEAD000818,CUST008717,2018-07-03,Social,1,1
LEAD000819,CUST007511,2017-10-04,Social,1,0
LEAD000820,CUST001925,2018-03-07,Paid Search,1,0
LEAD000821,CUST000891,2017-05-15,Referral,0,0
LEAD000822,CUST009331,2017-12-02,Email,1,0
LEAD000823,CUST009723,2017-12-05,Organic,1,1
LEAD000824,CUST008476,2017-04-23,Marketplace,0,0
LEAD000825,CUST002025,2017-07-12,Social,0,0
LEAD000826,CUST001094,2017-02-16,Marketplace,1,0
LEAD000827,CUST008044,2017-06-06,Marketplace,1,0
LEAD000828,CUST003644,2018-01-25,Paid Search,1,0
LEAD000829,CUST005870,2018-05-17,Social,1,0
LEAD000830,CUST006758,2018-04-29,Marketplace,0,0
LEAD000831,CUST003744,2018-08-01,Organic,0,0
LEAD000832,CUST008110,2017-10-22,Social,0,0
LEAD000833,CUST001841,2017-05-02,Email,0,0
LEAD000834,CUST003020,2018-06-22,Organic,1,0
LEAD000835,CUST008357,2018-05-24,Social,1,0
LEAD000836,CUST000144,2018-06-08,Social,1,1
LEAD000837,CUST001769,2017-11-14,Email,0,0
LEAD000838,CUST002242,2018-07-16,Email,1,1
LEAD000839,CUST008414,2018-01-04,Social,0,0
LEAD000840,CUST000529,2018-08-25,Paid Search,0,0
LEAD000841,CUST000613,2017-08-10,Social,0,0
LEAD000842,CUST007793,2017-09-19,Social,1,1
LEAD000843,CUST004798,2017-02-20,Marketplace,0,0
LEAD000844,CUST009252,2018-06-04,Referral,1,0
LEAD000845,CUST009867,2018-06-12,Paid Search,1,1
LEAD000846,CUST000506,2018-07-04,Email,0,0
LEAD000847,CUST009935,2017-06-29,Paid Search,0,0
LEAD000848,CUST008090,2017-07-26,Organic,1,0
LEAD000849,CUST005998,2018-07-17,Email,1,0
LEAD000850,CUST005839,2018-09-29,Organic,0,0
LEAD000851,CUST009962,2018-06-11,Referral,0,0
LEAD000852,CUST004914,2017-10-17,Paid Search,1,0
LEAD000853,CUST002453,2017-10-24,Social,1,1
LEAD000854,CUST008078,2017-10-23,Email,1,0
LEAD000855,CUST005195,2018-02-24,Organic,0,0
LEAD000856,CUST009240,2017-09-23,Organic,0,0
LEAD000857,CUST006708,2017-08-07,Paid Search,0,0
LEAD000858,CUST009936,2017-05-22,Organic,1,0
LEAD000859,CUST004274,2018-07-17,Marketplace,1,1
LEAD000860,CUST009553,2017-11-04,Referral,0,0
LEAD000861,CUST007047,2018-07-14,Marketplace,0,0
LEAD000862,CUST009728,2017-09-30,Paid Search,0,0
LEAD000863,CUST001443,2017-10-22,Organic,1,1
LEAD000864,CUST008615,2018-04-26,Email,1,1
LEAD000865,CUST003947,2017-11-10,Referral,0,0
LEAD000866,CUST007144,2017-10-24,Social,0,0
LEAD000867,CUST005138,2018-08-10,Referral,1,1
LEAD000868,CUST007892,2017-11-10,Email,0,0
LEAD000869,CUST001138,2017-04-30,Referral,1,1
LEAD000870,CUST003622,2017-05-03,Referral,0,0
LEAD000871,CUST007076,2017-07-16,Email,1,0
LEAD000872,CUST000187,2018-06-09,Social,0,0
LEAD000873,CUST002396,2017-12-19,Paid Search,0,0
LEAD000874,CUST004227,2017-10-20,Organic,0,0
LEAD000875,CUST004209,2018-08-30,Referral,0,0
LEAD000876,CUST005844,2018-02-25,Paid Search,0,0
LEAD000877,CUST004301,2018-05-04,Marketplace,0,0
LEAD000878,CUST007677,2017-06-23,Social,1,0
LEAD000879,CUST004458,2018-06-22,Paid Search,1,0
LEAD000880,CUST004920,2017-02-10,Paid Search,1,0
LEAD000881,CUST002581,2017-05-11,Referral,1,1
LEAD000882,CUST000184,2017-07-11,Referral,1,1
LEAD000883,CUST003307,2018-01-25,Social,1,1
LEAD000884,CUST009798,2018-04-09,Paid Search,0,0
LEAD000885,CUST000151,2018-08-15,Organic,1,0
LEAD000886,CUST000468,2017-02-16,Email,0,0
LEAD000887,CUST009005,2018-03-15,Marketplace,1,0
LEAD000888,CUST009837,2017-04-06,Marketplace,1,0
LEAD000889,CUST006917,2018-03-19,Paid Search,0,0
LEAD000890,CUST001186,2018-08-26,Paid Search,1,1
LEAD000891,CUST006330,2017-10-21,Paid Search,1,0
LEAD000892,CUST009417,2017-09-22,Email,1,1
LEAD000893,CUST001459,2018-02-09,Social,1,0
LEAD000894,CUST004251,2018-06-15,Email,0,0
LEAD000895,CUST005980,2017-12-03,Social,0,0
LEAD000896,CUST005569,2018-07-29,Email,0,0
LEAD000897,CUST005507,2017-09-17,Organic,0,0
LEAD000898,CUST000053,2017-11-12,Paid Search,1,0
LEAD000899,CUST000872,2017-05-24,Social,1,0
LEAD000900,CUST007489,2017-02-26,Referral,1,0
LEAD000901,CUST001548,2018-09-21,Social,1,0
LEAD000902,CUST005019,2017-10-02,Referral,1,0
LEAD000903,CUST004011,2018-06-26,Referral,0,0
LEAD000904,CUST009943,2017-05-03,Email,0,0
LEAD000905,CUST007107,2017-11-23,Organic,0,0
LEAD000906,CUST008348,2017-03-17,Social,0,0
LEAD000907,CUST003011,2018-04-07,Marketplace,0,0
LEAD000908,CUST002956,2017-02-18,Email,1,0
LEAD000909,CUST005701,2017-06-16,Paid Search,1,1
LEAD000910,CUST002061,2017-02-17,Marketplace,0,0
LEAD000911,CUST004379,2017-04-08,Email,0,0
LEAD000912,CUST004037,2018-06-30,Email,0,0
LEAD000913,CUST008352,2018-09-04,Social,1,1
LEAD000914,CUST000705,2017-04-25,Paid Search,1,0
LEAD000915,CUST002719,2018-06-21,Paid Search,1,0
LEAD000916,CUST000434,2018-05-17,Marketplace,1,0
LEAD000917,CUST009773,2017-12-05,Organic,1,0
LEAD000918,CUST006271,2018-03-26,Social,1,0
LEAD000919,CUST002884,2017-06-17,Social,0,0
LEAD000920,CUST007896,2017-12-17,Organic,1,1
LEAD000921,CUST005741,2018-03-05,Organic,1,0
LEAD000922,CUST003276,2018-02-03,Referral,1,1
LEAD000923,CUST004323,2017-06-09,Social,1,0
LEAD000924,CUST001034,2017-10-05,Referral,1,1
LEAD000925,CUST009403,2017-12-17,Social,0,0
LEAD000926,CUST006137,2018-08-20,Referral,1,1
LEAD000927,CUST008525,2018-07-23,Email,1,0
LEAD000928,CUST001150,2017-09-17,Marketplace,1,0
LEAD000929,CUST005250,2018-06-05,Marketplace,0,0
LEAD000930,CUST007418,2017-12-27,Organic,0,0
LEAD000931,CUST005100,2018-07-03,Marketplace,0,0
LEAD000932,CUST007592,2017-06-02,Organic,0,0
LEAD000933,CUST001962,2017-02-22,Organic,1,0
LEAD000934,CUST003421,2017-07-23,Paid Search,1,1
LEAD000935,CUST000713,2018-08-10,Referral,1,0
LEAD000936,CUST003127,2018-03-28,Marketplace,1,0
LEAD000937,CUST005055,2018-03-23,Social,1,1
LEAD000938,CUST008642,2017-11-22,Social,0,0
LEAD000939,CUST005493,2018-05-26,Social,0,0
LEAD000940,CUST000385,2017-10-02,Marketplace,0,0
LEAD000941,CUST001562,2018-05-15,Paid Search,0,0
LEAD000942,CUST001497,2017-03-20,Paid Search,1,1
LEAD000943,CUST000754,2017-01-19,Email,0,0
LEAD000944,CUST003337,2018-06-04,Marketplace,0,0
LEAD000945,CUST003428,2017-05-25,Paid Search,1,0
LEAD000946,CUST002088,2018-05-07,Paid Search,1,1
LEAD000947,CUST002011,2017-04-28,Organic,1,0
LEAD000948,CUST001841,2018-09-14,Marketplace,0,0
LEAD000949,CUST008454,2017-12-29,Marketplace,0,0
LEAD000950,CUST003552,2018-01-17,Social,0,0
LEAD000951,CUST008645,2018-07-19,Email,0,0
LEAD000952,CUST000290,2017-05-15,Paid Search,1,0
LEAD000953,CUST001399,2018-01-20,Paid Search,1,0
LEAD000954,CUST004135,2017-09-23,Referral,1,1
LEAD000955,CUST008477,2018-05-23,Referral,0,0
LEAD000956,CUST000028,2018-02-10,Organic,0,0
LEAD000957,CUST002522,2017-08-22,Social,0,0
LEAD000958,CUST005229,2017-03-23,Referral,1,0
LEAD000959,CUST001567,2018-03-15,Paid Search,0,0
LEAD000960,CUST005375,2018-02-12,Paid Search,1,0
LEAD000961,CUST000418,2018-09-11,Email,1,1
LEAD000962,CUST005241,2017-02-20,Referral,1,1
LEAD000963,CUST002671,2017-02-21,Social,1,0
LEAD000964,CUST004816,2017-10-21,Email,1,0
LEAD000965,CUST000808,2017-07-02,Social,1,1
LEAD000966,CUST007706,2018-04-03,Social,0,0
LEAD000967,CUST004437,2017-05-26,Social,0,0
LEAD000968,CUST004558,2017-10-02,Marketplace,0,0
LEAD000969,CUST001810,2018-08-25,Organic,1,0
LEAD000970,CUST000071,2017-11-21,Marketplace,0,0
LEAD000971,CUST001301,2017-11-25,Organic,1,0
LEAD000972,CUST007655,2017-08-04,Paid Search,0,0
LEAD000973,CUST006199,2018-09-13,Email,0,0
LEAD000974,CUST004510,2017-07-30,Referral,0,0
LEAD000975,CUST002799,2018-05-02,Paid Search,1,0
LEAD000976,CUST008869,2018-02-04,Email,1,0
LEAD000977,CUST006535,2017-10-31,Paid Search,0,0
LEAD000978,CUST003162,2018-07-29,Email,0,0
