snapshot_date,product_id,warehouse_id,stock_quantity,reserved_quantity,reorder_point
2017-02-01,PROD01124,WH004,32,14,32
2017-02-01,PROD01712,WH005,134,16,79
2017-02-01,PROD00960,WH008,193,42,108
2017-02-01,PROD00995,WH001,380,51,79
2017-02-01,PROD00417,WH003,168,26,52
2017-02-01,PROD00418,WH002,216,78,110
2017-02-01,PROD00881,WH001,499,9,71
2017-02-01,PROD00876,WH010,321,13,24
2017-02-01,PROD00235,WH004,50,43,113
2017-02-01,PROD01250,WH002,200,13,74
2017-02-01,PROD00406,WH009,265,11,92
2017-02-01,PROD01025,WH010,58,5,86
2017-02-01,PROD01794,WH001,500,19,30
2017-02-01,PROD00086,WH009,190,9,34
2017-02-01,PROD01244,WH002,434,42,70
2017-02-01,PROD00958,WH002,207,47,71
2017-02-01,PROD00018,WH006,143,66,58
2017-02-01,PROD01275,WH010,167,18,58
2017-02-01,PROD01668,WH008,428,0,36
2017-02-01,PROD00474,WH008,119,16,52
2017-02-01,PROD00828,WH003,155,14,93
2017-02-01,PROD01637,WH010,50,22,84
2017-02-01,PROD00803,WH004,158,20,37
2017-02-01,PROD01338,WH002,247,15,75
2017-02-01,PROD01869,WH004,58,17,54
2017-02-01,PROD01638,WH006,288,75,66
2017-02-01,PROD01549,WH001,53,46,97
2017-02-01,PROD00264,WH002,344,15,25
2017-02-01,PROD00505,WH002,178,44,84
2017-02-01,PROD01830,WH005,224,63,55
2017-02-01,PROD01054,WH007,311,68,96
2017-02-01,PROD01543,WH010,493,8,68
2017-02-01,PROD00228,WH009,112,52,35
2017-02-01,PROD00561,WH005,471,62,76
2017-02-01,PROD00838,WH008,131,34,118
2017-02-01,PROD00735,WH003,447,25,93
2017-02-01,PROD01958,WH001,55,9,96
2017-02-01,PROD00162,WH001,433,52,59
2017-02-01,PROD01412,WH002,497,8,39
2017-02-01,PROD01240,WH005,188,2,91
2017-02-01,PROD00414,WH007,270,1,31
2017-02-01,PROD00641,WH003,227,30,94
2017-02-01,PROD01163,WH001,369,76,21
2017-02-01,PROD00722,WH001,448,12,107
2017-02-01,PROD00061,WH006,103,75,68
2017-02-01,PROD00528,WH005,269,65,64
2017-02-01,PROD01582,WH008,406,78,31
2017-02-01,PROD00942,WH001,390,40,21
2017-02-01,PROD00364,WH009,135,9,76
2017-02-01,PROD00872,WH005,258,79,50
2017-02-01,PROD00442,WH010,453,45,72
2017-02-01,PROD01873,WH003,174,51,102
2017-02-01,PROD01027,WH003,38,36,36
2017-02-01,PROD01688,WH003,252,76,76
2017-02-01,PROD00059,WH004,272,54,56
2017-02-01,PROD00628,WH008,490,41,23
2017-02-01,PROD01530,WH010,207,23,84
2017-02-01,PROD01065,WH005,122,55,43
2017-02-01,PROD00605,WH003,271,25,59
2017-02-01,PROD00603,WH008,361,14,49
2017-02-01,PROD01866,WH002,463,41,44
2017-02-01,PROD00514,WH008,192,24,21
2017-02-01,PROD00764,WH005,96,8,42
2017-02-01,PROD00714,WH002,340,40,71
2017-02-01,PROD01515,WH005,173,68,71
2017-02-01,PROD01556,WH007,417,32,74
2017-02-01,PROD00548,WH003,103,50,59
2017-02-01,PROD00899,WH010,43,9,79
2017-02-01,PROD01263,WH009,325,72,113
2017-02-01,PROD00781,WH009,143,15,32
2017-02-01,PROD00451,WH010,431,10,23
2017-02-01,PROD00911,WH005,165,25,62
2017-02-01,PROD01756,WH003,410,36,60
2017-02-01,PROD01569,WH001,56,39,80
2017-02-01,PROD01008,WH007,109,74,107
2017-02-01,PROD01131,WH003,151,26,120
2017-02-01,PROD00644,WH001,381,30,82
2017-02-01,PROD00299,WH001,72,62,102
2017-02-01,PROD00922,WH006,155,76,85
2017-02-01,PROD00921,WH002,402,29,20
2017-02-01,PROD01686,WH004,259,77,109
2017-02-01,PROD01094,WH006,305,65,28
2017-02-01,PROD01242,WH001,409,42,94
2017-02-01,PROD01947,WH008,75,51,96
2017-02-01,PROD00820,WH008,319,62,68
2017-02-01,PROD00573,WH008,134,60,28
2017-02-01,PROD00563,WH001,392,79,82
2017-02-01,PROD01329,WH003,302,10,31
2017-02-01,PROD00258,WH008,410,45,26
2017-02-01,PROD00394,WH006,443,66,51
2017-02-01,PROD00649,WH005,402,16,24
2017-02-01,PROD01260,WH002,280,68,116
2017-02-01,PROD01310,WH008,473,78,98
2017-02-01,PROD00291,WH002,42,31,23
2017-02-01,PROD01373,WH010,138,50,119
2017-02-01,PROD01411,WH002,279,74,30
2017-02-01,PROD01265,WH010,154,51,84
2017-02-01,PROD01609,WH002,282,22,113
2017-02-01,PROD00054,WH007,188,48,90
2017-02-01,PROD01612,WH008,317,51,48
2017-02-01,PROD01091,WH010,364,80,93
2017-02-01,PROD00147,WH005,126,40,73
2017-02-01,PROD00609,WH008,476,24,60
2017-02-01,PROD00639,WH006,264,17,61
2017-02-01,PROD00289,WH004,238,44,44
2017-02-01,PROD01402,WH002,180,3,77
2017-02-01,PROD01932,WH010,307,50,42
2017-02-01,PROD00770,WH009,36,1,120
2017-02-01,PROD01153,WH005,60,57,85
2017-02-01,PROD00229,WH001,87,69,102
2017-02-01,PROD00330,WH005,71,66,97
2017-02-01,PROD00031,WH008,117,15,97
2017-02-01,PROD01513,WH003,409,16,113
2017-02-01,PROD01602,WH009,103,64,119
2017-02-01,PROD01218,WH006,21,16,92
2017-02-01,PROD00192,WH003,347,67,70
2017-02-01,PROD01576,WH005,78,30,39
2017-02-01,PROD01822,WH010,8,7,112
2017-02-01,PROD00359,WH003,196,52,97
2017-02-01,PROD01085,WH006,321,39,38
2017-02-01,PROD00879,WH008,492,18,116
2017-02-01,PROD00974,WH005,345,79,56
2017-02-01,PROD01640,WH005,296,41,103
2017-02-01,PROD01742,WH001,325,65,72
2017-02-01,PROD00191,WH007,377,61,60
2017-02-01,PROD00351,WH010,320,18,39
2017-02-01,PROD00393,WH001,205,51,100
2017-02-01,PROD01600,WH005,318,30,80
2017-02-01,PROD00492,WH002,457,42,27
2017-02-01,PROD00262,WH008,390,5,94
2017-02-01,PROD00594,WH006,38,7,85
2017-02-01,PROD01519,WH002,418,70,97
2017-02-01,PROD00332,WH003,341,41,113
2017-02-01,PROD00631,WH010,107,24,77
2017-02-01,PROD01622,WH010,272,25,73
2017-02-01,PROD01291,WH002,265,25,113
2017-02-01,PROD00189,WH006,130,11,67
2017-02-01,PROD01746,WH010,433,38,88
2017-02-01,PROD01734,WH001,118,45,92
2017-02-01,PROD01274,WH004,352,44,59
2017-02-01,PROD00645,WH005,53,5,70
2017-02-01,PROD00750,WH001,8,2,44
2017-02-01,PROD01919,WH006,308,73,23
2017-02-01,PROD01716,WH007,228,25,90
2017-02-01,PROD00385,WH003,285,4,70
2017-02-01,PROD00925,WH008,232,68,114
2017-02-01,PROD01853,WH001,265,11,50
2017-02-01,PROD01648,WH005,113,30,76
2017-02-01,PROD00550,WH007,23,8,55
2017-02-01,PROD00577,WH003,399,6,89
2017-02-01,PROD01099,WH002,213,73,92
2017-02-01,PROD01870,WH008,100,31,32
2017-02-01,PROD01251,WH004,419,7,51
2017-02-01,PROD01210,WH009,121,68,33
2017-02-01,PROD01443,WH004,262,54,110
2017-02-01,PROD01741,WH002,412,15,80
2017-02-01,PROD01162,WH005,51,1,38
2017-02-01,PROD00249,WH010,212,28,109
2017-02-01,PROD01856,WH007,470,68,27
2017-02-01,PROD00518,WH001,107,2,85
2017-02-01,PROD00257,WH001,342,67,82
2017-02-01,PROD00037,WH002,343,52,72
2017-02-01,PROD00877,WH007,427,5,50
2017-02-01,PROD01533,WH005,150,58,38
2017-02-01,PROD00143,WH009,285,72,45
2017-02-01,PROD00029,WH005,199,80,90
2017-02-01,PROD00504,WH006,194,50,87
2017-02-01,PROD01489,WH001,62,2,25
2017-02-01,PROD01554,WH003,187,39,50
2017-02-01,PROD01801,WH008,33,31,87
2017-02-01,PROD00991,WH004,217,58,109
2017-02-01,PROD00804,WH001,363,10,25
2017-02-01,PROD00038,WH009,396,75,117
2017-02-01,PROD01069,WH005,178,74,93
2017-02-01,PROD01525,WH003,140,13,64
2017-02-01,PROD01221,WH005,357,32,58
2017-02-01,PROD01786,WH008,369,76,59
2017-02-01,PROD00317,WH001,396,53,108
2017-02-01,PROD01233,WH003,41,19,93
2017-02-01,PROD01170,WH007,147,13,31
2017-02-01,PROD00810,WH003,187,44,102
2017-02-01,PROD01345,WH002,362,36,58
2017-02-01,PROD00854,WH007,343,21,24
2017-02-01,PROD00511,WH007,359,27,91
2017-02-01,PROD00312,WH004,357,67,109
2017-02-01,PROD01004,WH009,276,51,54
2017-02-01,PROD01858,WH008,25,22,63
2017-02-01,PROD00464,WH010,472,12,83
2017-02-01,PROD00957,WH002,190,65,72
2017-02-01,PROD01409,WH006,298,3,82
2017-02-01,PROD01241,WH003,417,7,120
2017-02-01,PROD00880,WH007,397,76,41
2017-02-01,PROD00900,WH006,361,48,100
2017-02-01,PROD01399,WH009,71,28,60
2017-02-01,PROD00868,WH002,145,18,61
2017-02-01,PROD01731,WH001,492,76,51
2017-02-01,PROD01663,WH008,77,35,58
2017-02-01,PROD00515,WH007,311,67,70
2017-02-01,PROD00844,WH006,460,67,110
2017-02-01,PROD00101,WH002,404,45,42
2017-02-01,PROD00105,WH009,8,1,120
2017-02-01,PROD00975,WH005,92,27,38
2017-02-01,PROD01377,WH002,449,59,63
2017-02-01,PROD01262,WH010,483,23,46
2017-02-01,PROD01237,WH004,225,34,65
2017-02-01,PROD00601,WH006,150,79,97
2017-02-01,PROD00073,WH003,88,21,28
2017-02-01,PROD01014,WH006,170,79,43
2017-02-01,PROD00566,WH005,230,1,76
2017-02-01,PROD00003,WH005,135,49,86
2017-02-01,PROD01574,WH009,55,11,78
2017-02-01,PROD00709,WH009,190,25,89
2017-02-01,PROD00269,WH009,500,60,21
2017-02-01,PROD01327,WH007,41,38,23
2017-02-01,PROD01276,WH006,34,27,110
2017-02-01,PROD01063,WH008,54,51,39
2017-02-01,PROD01903,WH008,342,46,83
2017-02-01,PROD01669,WH006,355,36,63
2017-02-01,PROD00665,WH006,279,26,107
2017-02-01,PROD00302,WH009,220,63,53
2017-02-01,PROD01036,WH004,182,65,51
2017-02-01,PROD00355,WH009,420,47,89
2017-02-01,PROD01632,WH001,418,38,99
2017-02-01,PROD01200,WH002,259,75,107
2017-02-01,PROD00830,WH004,437,51,66
2017-02-01,PROD00539,WH010,101,79,28
2017-02-01,PROD00676,WH008,314,61,33
2017-02-01,PROD01809,WH004,229,68,99
2017-02-01,PROD01929,WH010,58,47,22
2017-02-01,PROD01775,WH005,304,16,100
2017-02-01,PROD00083,WH004,166,14,34
2017-02-01,PROD01434,WH002,144,67,90
2017-02-01,PROD01413,WH005,100,4,23
2017-02-01,PROD01891,WH004,429,37,31
2017-02-01,PROD01704,WH010,56,51,83
2017-02-01,PROD00843,WH006,226,71,103
2017-02-01,PROD00660,WH002,127,74,48
2017-02-01,PROD00624,WH004,217,36,83
2017-02-01,PROD00049,WH005,96,45,20
2017-02-01,PROD01781,WH005,198,61,58
2017-02-01,PROD01159,WH009,197,13,53
2017-02-01,PROD01817,WH010,56,28,102
2017-02-01,PROD00841,WH004,303,5,84
2017-02-01,PROD01115,WH006,291,35,49
2017-02-01,PROD00835,WH008,58,30,79
2017-02-01,PROD00485,WH001,379,62,42
2017-02-01,PROD01511,WH008,172,70,59
2017-02-01,PROD01898,WH008,153,5,78
2017-02-01,PROD00094,WH001,154,11,72
2017-02-01,PROD00491,WH008,404,50,56
2017-02-01,PROD01202,WH007,204,47,115
2017-02-01,PROD00100,WH004,264,47,83
2017-02-01,PROD01973,WH003,224,80,77
2017-02-01,PROD01643,WH003,291,56,43
2017-02-01,PROD00219,WH009,44,25,108
2017-02-01,PROD00348,WH008,283,17,40
2017-02-01,PROD01945,WH005,47,19,21
2017-02-01,PROD01180,WH009,21,17,61
2017-02-01,PROD00986,WH003,135,41,23
2017-02-01,PROD00878,WH003,102,34,89
2017-02-01,PROD01453,WH003,476,68,33
2017-02-01,PROD01425,WH010,138,63,54
2017-02-01,PROD01224,WH001,485,70,33
2017-02-01,PROD01185,WH008,127,4,27
2017-02-01,PROD00931,WH008,357,55,120
2017-02-01,PROD01592,WH006,297,65,102
2017-02-01,PROD01364,WH009,119,0,43
2017-02-01,PROD01933,WH006,279,55,21
2017-02-01,PROD00172,WH009,168,21,26
2017-02-01,PROD01759,WH001,201,61,92
2017-02-01,PROD00827,WH006,136,18,116
2017-02-01,PROD01702,WH003,217,72,59
2017-02-01,PROD01479,WH010,319,76,107
2017-02-01,PROD01454,WH006,451,31,38
2017-02-01,PROD01467,WH004,424,24,25
2017-02-01,PROD00510,WH006,492,30,43
2017-02-01,PROD01132,WH003,422,57,111
2017-02-01,PROD01851,WH002,373,70,70
2017-02-01,PROD00200,WH007,327,53,96
2017-02-01,PROD00578,WH010,146,28,27
2017-02-01,PROD00274,WH007,457,13,54
2017-02-01,PROD01909,WH003,431,55,58
2017-02-01,PROD00914,WH002,210,56,115
2017-02-01,PROD00985,WH008,21,20,118
2017-02-01,PROD01387,WH005,310,45,47
2017-02-01,PROD01334,WH002,433,51,111
2017-02-01,PROD00906,WH009,500,6,110
2017-02-01,PROD00559,WH009,310,16,108
2017-02-01,PROD01762,WH003,244,25,102
2017-02-01,PROD01219,WH010,135,63,44
2017-02-01,PROD00716,WH010,136,48,71
2017-02-01,PROD00894,WH008,440,50,58
2017-02-01,PROD01627,WH008,72,44,91
2017-02-01,PROD00890,WH006,134,15,25
2017-02-01,PROD00537,WH010,10,7,20
2017-02-01,PROD00353,WH008,336,80,97
2017-02-01,PROD01436,WH006,24,5,35
2017-02-01,PROD01931,WH006,324,65,116
2017-02-01,PROD01863,WH005,165,34,120
2017-02-01,PROD01073,WH008,342,0,118
2017-02-01,PROD01427,WH007,271,21,74
2017-02-01,PROD01098,WH005,196,0,89
2017-02-01,PROD00036,WH006,276,57,97
2017-02-01,PROD01990,WH001,178,77,113
2017-02-01,PROD00352,WH002,471,72,77
2017-02-01,PROD00678,WH002,432,26,58
2017-02-01,PROD00074,WH005,96,43,33
2017-02-01,PROD00365,WH009,411,61,30
2017-02-01,PROD00151,WH008,151,0,62
2017-02-01,PROD01589,WH002,334,5,73
2017-02-01,PROD00597,WH003,212,5,48
2017-02-01,PROD01492,WH003,48,8,106
2017-02-01,PROD00322,WH001,330,18,70
2017-02-01,PROD00303,WH004,113,52,54
2017-02-01,PROD00104,WH005,154,43,74
2017-02-01,PROD00004,WH001,167,47,37
2017-02-01,PROD01070,WH010,458,80,41
2017-02-01,PROD01066,WH009,486,36,98
2017-02-01,PROD01985,WH009,99,31,83
2017-02-01,PROD01737,WH004,26,7,77
2017-02-01,PROD00462,WH005,112,5,22
2017-02-01,PROD01405,WH009,92,37,115
2017-02-01,PROD00757,WH001,329,78,38
2017-02-01,PROD01078,WH010,230,33,96
2017-02-01,PROD00278,WH004,451,56,88
2017-02-01,PROD00616,WH008,173,9,80
2017-02-01,PROD00446,WH008,419,69,90
2017-02-01,PROD01799,WH010,333,53,94
2017-02-01,PROD00509,WH010,338,13,94
2017-02-01,PROD01252,WH005,90,2,101
2017-02-01,PROD00201,WH002,68,46,109
2017-02-01,PROD01685,WH005,60,59,45
2017-02-01,PROD00695,WH006,79,48,69
2017-02-01,PROD00948,WH010,482,7,97
2017-02-01,PROD01422,WH007,499,32,85
2017-02-01,PROD00788,WH004,166,75,97
2017-02-01,PROD00823,WH004,119,57,81
2017-02-01,PROD00389,WH002,393,24,59
2017-02-01,PROD00114,WH008,157,32,35
2017-02-01,PROD01031,WH009,477,78,117
2017-02-01,PROD00532,WH002,496,9,105
2017-02-01,PROD01779,WH010,471,53,55
2017-02-01,PROD00481,WH001,280,44,115
2017-02-01,PROD00319,WH001,34,34,45
2017-02-01,PROD01892,WH002,298,62,65
2017-02-01,PROD00669,WH008,178,23,25
2017-02-01,PROD00795,WH010,144,71,71
2017-02-01,PROD01420,WH001,188,40,87
2017-02-01,PROD00840,WH009,482,36,38
2017-02-01,PROD01114,WH009,436,70,62
2017-02-01,PROD00244,WH002,87,59,99
2017-02-01,PROD01079,WH007,210,28,85
2017-02-01,PROD01455,WH002,2,2,73
2017-02-01,PROD01461,WH002,263,13,109
2017-02-01,PROD01826,WH010,479,39,53
2017-02-01,PROD00180,WH003,350,4,50
2017-02-01,PROD01699,WH005,170,80,40
2017-02-01,PROD00923,WH003,256,3,118
2017-02-01,PROD00638,WH010,410,77,81
2017-02-01,PROD01155,WH002,249,16,120
2017-02-01,PROD01784,WH001,495,19,110
2017-02-01,PROD00497,WH001,129,39,52
2017-02-01,PROD01045,WH005,284,35,31
2017-02-01,PROD00362,WH006,465,77,63
2017-02-01,PROD00768,WH004,412,5,77
2017-02-01,PROD00267,WH010,273,16,53
2017-02-01,PROD00206,WH001,137,54,99
2017-02-01,PROD01713,WH007,199,77,43
2017-02-01,PROD01122,WH010,22,3,53
2017-02-01,PROD01057,WH001,336,36,111
2017-02-01,PROD01410,WH004,450,38,73
2017-02-01,PROD00432,WH009,67,36,46
2017-02-01,PROD01463,WH005,126,57,113
2017-02-01,PROD00679,WH004,384,57,52
2017-02-01,PROD00634,WH008,17,15,47
2017-02-01,PROD00811,WH005,447,53,22
2017-02-01,PROD01946,WH010,216,20,109
2017-02-01,PROD01721,WH008,363,21,51
2017-02-01,PROD00467,WH009,258,11,24
2017-02-01,PROD00233,WH010,112,17,76
2017-02-01,PROD01598,WH005,53,27,42
2017-02-01,PROD00997,WH006,174,60,64
2017-02-01,PROD00633,WH008,319,32,81
2017-02-01,PROD01974,WH001,201,62,47
2017-02-01,PROD00125,WH003,123,53,48
2017-02-01,PROD00989,WH010,351,65,53
2017-02-01,PROD01526,WH009,321,71,108
2017-02-01,PROD00132,WH009,132,73,114
2017-02-01,PROD01307,WH006,303,27,69
2017-02-01,PROD00468,WH009,98,73,98
2017-02-01,PROD00691,WH010,325,68,56
2017-02-01,PROD00929,WH003,42,29,67
2017-02-01,PROD00971,WH005,132,30,49
2017-02-01,PROD00933,WH003,267,16,32
2017-02-01,PROD00592,WH010,362,6,77
2017-03-01,PROD00655,WH002,473,76,99
2017-03-01,PROD00609,WH004,8,3,50
2017-03-01,PROD01222,WH008,262,64,70
2017-03-01,PROD00818,WH001,400,5,61
2017-03-01,PROD00364,WH009,435,63,63
2017-03-01,PROD00329,WH009,440,9,94
2017-03-01,PROD01052,WH003,452,18,56
2017-03-01,PROD01316,WH005,394,45,98
2017-03-01,PROD01641,WH001,290,43,25
2017-03-01,PROD01845,WH001,67,49,23
2017-03-01,PROD00785,WH006,81,5,81
2017-03-01,PROD01697,WH006,363,47,53
2017-03-01,PROD01609,WH004,161,62,58
2017-03-01,PROD01990,WH009,384,36,79
2017-03-01,PROD01821,WH005,25,9,119
2017-03-01,PROD01751,WH009,279,2,120
2017-03-01,PROD00258,WH010,288,74,94
2017-03-01,PROD01581,WH005,86,46,91
2017-03-01,PROD01628,WH010,423,67,117
2017-03-01,PROD01769,WH003,234,67,37
2017-03-01,PROD01982,WH006,154,48,96
2017-03-01,PROD00413,WH005,409,51,23
2017-03-01,PROD01934,WH009,173,58,98
2017-03-01,PROD00223,WH003,314,35,51
2017-03-01,PROD00454,WH001,232,25,73
2017-03-01,PROD00611,WH010,167,41,44
2017-03-01,PROD00178,WH009,364,61,20
2017-03-01,PROD00948,WH006,331,26,83
2017-03-01,PROD01157,WH003,169,47,96
2017-03-01,PROD01741,WH006,166,60,98
2017-03-01,PROD00961,WH004,286,68,50
2017-03-01,PROD01539,WH009,478,60,82
2017-03-01,PROD01040,WH008,169,53,76
2017-03-01,PROD01225,WH009,132,50,70
2017-03-01,PROD01363,WH004,37,5,107
2017-03-01,PROD01290,WH006,84,63,71
2017-03-01,PROD00008,WH001,491,46,79
2017-03-01,PROD00739,WH009,98,11,110
2017-03-01,PROD01008,WH003,70,60,23
2017-03-01,PROD01337,WH009,26,14,89
2017-03-01,PROD00292,WH002,97,3,104
2017-03-01,PROD01703,WH001,358,23,74
2017-03-01,PROD00904,WH004,409,19,112
2017-03-01,PROD00525,WH005,420,5,63
2017-03-01,PROD01722,WH008,487,53,49
2017-03-01,PROD00171,WH010,86,60,26
2017-03-01,PROD00801,WH010,350,46,82
2017-03-01,PROD00198,WH003,177,27,71
2017-03-01,PROD01217,WH003,429,3,62
2017-03-01,PROD00804,WH009,29,17,29
2017-03-01,PROD01257,WH010,364,53,36
2017-03-01,PROD01915,WH004,378,54,37
2017-03-01,PROD01208,WH009,377,33,68
2017-03-01,PROD00908,WH009,485,0,47
2017-03-01,PROD00972,WH005,401,0,61
2017-03-01,PROD00155,WH003,3,1,102
2017-03-01,PROD01961,WH003,423,25,112
2017-03-01,PROD00207,WH003,234,76,36
2017-03-01,PROD01389,WH002,115,73,53
2017-03-01,PROD00995,WH005,483,74,46
2017-03-01,PROD00558,WH009,64,14,61
2017-03-01,PROD00556,WH001,495,7,118
2017-03-01,PROD01745,WH005,122,15,27
2017-03-01,PROD00901,WH007,480,13,57
2017-03-01,PROD01818,WH008,297,21,27
2017-03-01,PROD02000,WH008,290,39,86
2017-03-01,PROD01706,WH005,163,22,35
2017-03-01,PROD00807,WH008,184,57,43
2017-03-01,PROD01852,WH010,444,22,83
2017-03-01,PROD00236,WH001,57,31,80
2017-03-01,PROD00280,WH006,431,11,51
2017-03-01,PROD00455,WH003,114,45,92
2017-03-01,PROD00441,WH004,123,54,87
2017-03-01,PROD01470,WH008,236,43,62
2017-03-01,PROD01677,WH010,363,14,65
2017-03-01,PROD01230,WH009,355,15,76
2017-03-01,PROD01348,WH008,37,37,44
2017-03-01,PROD01912,WH010,435,33,80
2017-03-01,PROD00113,WH009,361,3,88
2017-03-01,PROD01333,WH010,157,21,22
2017-03-01,PROD01342,WH001,91,21,71
2017-03-01,PROD01320,WH008,443,68,35
2017-03-01,PROD01088,WH008,153,77,43
2017-03-01,PROD00850,WH001,46,29,100
2017-03-01,PROD01522,WH005,270,55,55
2017-03-01,PROD00849,WH007,340,26,46
2017-03-01,PROD00347,WH003,170,79,62
2017-03-01,PROD00247,WH001,250,4,92
2017-03-01,PROD00360,WH001,360,55,107
2017-03-01,PROD01308,WH010,186,46,51
2017-03-01,PROD01405,WH005,180,63,93
2017-03-01,PROD00125,WH004,143,75,51
2017-03-01,PROD01865,WH007,111,18,41
2017-03-01,PROD01373,WH010,244,39,72
2017-03-01,PROD01836,WH004,259,43,111
2017-03-01,PROD01237,WH006,252,61,82
2017-03-01,PROD00260,WH005,215,0,22
2017-03-01,PROD01652,WH004,140,70,42
2017-03-01,PROD00339,WH006,54,19,65
2017-03-01,PROD00156,WH010,465,15,95
2017-03-01,PROD00406,WH010,339,70,81
2017-03-01,PROD00774,WH010,398,7,111
2017-03-01,PROD01038,WH005,99,66,120
2017-03-01,PROD00499,WH005,212,7,76
2017-03-01,PROD00685,WH004,432,3,113
2017-03-01,PROD01699,WH006,282,65,48
2017-03-01,PROD00003,WH007,376,52,60
2017-03-01,PROD00501,WH002,219,34,56
2017-03-01,PROD01340,WH005,477,32,51
2017-03-01,PROD01296,WH007,44,34,34
2017-03-01,PROD00992,WH005,184,67,92
2017-03-01,PROD01945,WH008,337,48,22
2017-03-01,PROD00648,WH004,187,14,29
2017-03-01,PROD00552,WH005,26,16,112
2017-03-01,PROD00470,WH007,93,24,100
2017-03-01,PROD00063,WH008,452,42,91
2017-03-01,PROD00163,WH001,168,9,47
2017-03-01,PROD01346,WH005,221,17,20
2017-03-01,PROD00589,WH007,367,55,97
2017-03-01,PROD01336,WH001,8,5,80
2017-03-01,PROD00830,WH002,438,58,101
2017-03-01,PROD00077,WH010,369,25,70
2017-03-01,PROD01355,WH002,226,10,89
2017-03-01,PROD01416,WH003,437,17,74
2017-03-01,PROD00122,WH006,388,53,89
2017-03-01,PROD01623,WH007,79,71,52
2017-03-01,PROD01102,WH010,311,7,107
2017-03-01,PROD00248,WH009,442,44,85
2017-03-01,PROD00554,WH007,96,75,116
2017-03-01,PROD01005,WH003,175,19,85
2017-03-01,PROD01773,WH009,132,44,72
2017-03-01,PROD01094,WH004,53,49,70
2017-03-01,PROD00737,WH001,95,2,20
2017-03-01,PROD01692,WH004,390,27,59
2017-03-01,PROD00872,WH010,219,56,99
2017-03-01,PROD01253,WH005,238,68,70
2017-03-01,PROD00373,WH001,471,68,56
2017-03-01,PROD01248,WH002,399,13,104
2017-03-01,PROD01970,WH009,248,18,108
2017-03-01,PROD01317,WH004,328,18,38
2017-03-01,PROD01880,WH010,82,26,54
2017-03-01,PROD01572,WH009,432,75,115
2017-03-01,PROD01705,WH004,234,66,37
2017-03-01,PROD01201,WH008,120,9,106
2017-03-01,PROD00900,WH006,161,10,95
2017-03-01,PROD00300,WH008,303,45,66
2017-03-01,PROD01165,WH005,342,59,20
2017-03-01,PROD01839,WH002,330,38,78
2017-03-01,PROD00134,WH001,299,32,68
2017-03-01,PROD00278,WH006,58,18,82
2017-03-01,PROD00483,WH002,499,66,87
2017-03-01,PROD01803,WH003,341,27,119
2017-03-01,PROD00089,WH010,443,74,60
2017-03-01,PROD00230,WH003,334,41,58
2017-03-01,PROD00410,WH001,179,50,67
2017-03-01,PROD00005,WH008,417,65,36
2017-03-01,PROD01467,WH010,321,3,79
2017-03-01,PROD01167,WH003,342,76,29
2017-03-01,PROD00921,WH003,107,47,103
2017-03-01,PROD01502,WH005,212,29,79
2017-03-01,PROD00740,WH005,346,37,90
2017-03-01,PROD01452,WH005,200,29,38
2017-03-01,PROD01643,WH002,201,7,43
2017-03-01,PROD01610,WH007,78,52,79
2017-03-01,PROD01143,WH006,306,37,98
2017-03-01,PROD01395,WH007,352,41,103
2017-03-01,PROD00461,WH008,108,28,119
2017-03-01,PROD01995,WH002,411,34,111
2017-03-01,PROD00194,WH010,108,19,114
2017-03-01,PROD00102,WH001,43,10,20
2017-03-01,PROD01787,WH008,236,26,107
2017-03-01,PROD00773,WH005,317,73,27
2017-03-01,PROD00597,WH006,221,77,47
2017-03-01,PROD01427,WH008,6,0,107
2017-03-01,PROD01014,WH010,381,45,25
2017-03-01,PROD00241,WH007,110,15,50
2017-03-01,PROD01507,WH010,167,58,111
2017-03-01,PROD01744,WH002,325,39,98
2017-03-01,PROD01857,WH010,94,12,40
2017-03-01,PROD01435,WH007,349,50,82
2017-03-01,PROD01701,WH004,385,13,41
2017-03-01,PROD00886,WH008,100,49,28
2017-03-01,PROD00748,WH003,323,30,90
2017-03-01,PROD00348,WH001,83,24,48
2017-03-01,PROD00764,WH002,99,12,102
2017-03-01,PROD00324,WH008,180,65,66
2017-03-01,PROD01423,WH010,467,55,49
2017-03-01,PROD01353,WH010,497,3,54
2017-03-01,PROD00909,WH007,170,29,65
2017-03-01,PROD00937,WH003,112,18,86
2017-03-01,PROD01996,WH009,289,59,72
2017-03-01,PROD00684,WH008,454,17,27
2017-03-01,PROD00344,WH008,448,52,63
2017-03-01,PROD01842,WH003,448,70,74
2017-03-01,PROD01484,WH009,207,65,46
2017-03-01,PROD01179,WH008,416,62,66
2017-03-01,PROD01154,WH006,471,52,102
2017-03-01,PROD01943,WH008,224,66,33
2017-03-01,PROD01436,WH008,361,38,97
2017-03-01,PROD00918,WH004,160,21,30
2017-03-01,PROD00707,WH006,167,5,69
2017-03-01,PROD01947,WH006,400,17,49
2017-03-01,PROD00749,WH006,88,7,77
2017-03-01,PROD00468,WH003,233,61,58
2017-03-01,PROD00745,WH010,321,15,50
2017-03-01,PROD00509,WH002,271,7,59
2017-03-01,PROD01259,WH010,102,42,69
2017-03-01,PROD01284,WH001,255,7,119
2017-03-01,PROD00946,WH004,186,3,60
2017-03-01,PROD01164,WH002,426,60,56
2017-03-01,PROD00054,WH007,245,32,30
2017-03-01,PROD01663,WH007,64,8,24
