return_id,order_id,order_item_id,product_id,seller_id,customer_id,return_date,return_quantity,return_reason,refund_amount
RET000243,ORD0005683,2,PROD01337,SELL00104,CUST001022,2017-09-23 01:54:01,1,wrong_item,62.69
RET000244,ORD0016933,3,PROD01290,SELL00041,CUST004889,2017-11-07 11:42:28,1,wrong_item,180.7
RET000245,ORD0000330,1,PROD01375,SELL00291,CUST002334,2017-06-21 06:41:56,1,wrong_item,23.36
RET000246,ORD0014174,1,PROD00329,SELL00285,CUST007716,2017-05-02 14:03:45,1,damaged,250.29
RET000247,ORD0004699,2,PROD01071,SELL00298,CUST003866,2017-03-19 22:35:20,1,quality_issue,21.78
RET000248,ORD0013627,3,PROD00411,SELL00395,CUST006187,2018-06-05 04:54:32,1,wrong_item,111.12
RET000249,ORD0024755,1,PROD01924,SELL00186,CUST008500,2017-09-01 21:13:57,1,customer_changed_mind,74.93
RET000250,ORD0014785,1,PROD01742,SELL00157,CUST004523,2018-02-08 16:52:27,1,quality_issue,64.29
RET000251,ORD0016071,1,PROD00471,SELL00186,CUST007537,2018-08-05 12:35:40,1,wrong_item,463.69
RET000252,ORD0009928,1,PROD00732,SELL00236,CUST006350,2018-09-01 21:23:41,1,quality_issue,149.54
RET000253,ORD0020396,1,PROD00653,SELL00394,CUST003186,2017-04-01 21:36:19,1,customer_changed_mind,30.86
RET000254,ORD0017191,1,PROD01764,SELL00174,CUST007530,2017-11-16 05:08:10,1,late_delivery,75.09
RET000255,ORD0006639,1,PROD01420,SELL00286,CUST004912,2017-11-12 21:13:56,1,customer_changed_mind,87.85
RET000256,ORD0015516,1,PROD01299,SELL00154,CUST000898,2017-04-13 04:37:51,1,late_delivery,105.12
RET000257,ORD0019729,1,PROD01643,SELL00297,CUST003832,2018-03-10 23:05:50,1,customer_changed_mind,47.31
RET000258,ORD0009977,1,PROD01676,SELL00366,CUST002202,2018-03-10 19:34:58,1,quality_issue,123.03
RET000259,ORD0009304,2,PROD00105,SELL00006,CUST004643,2018-07-14 16:11:11,1,customer_changed_mind,213.9
RET000260,ORD0006102,1,PROD00180,SELL00248,CUST002113,2018-08-31 14:17:08,1,customer_changed_mind,379.18
RET000261,ORD0021904,1,PROD01463,SELL00002,CUST000702,2017-03-15 17:38:50,1,damaged,88.59
RET000262,ORD0024748,1,PROD01572,SELL00130,CUST005246,2018-04-04 07:59:05,1,quality_issue,44.57
RET000263,ORD0022514,2,PROD00961,SELL00062,CUST002452,2018-09-08 10:51:11,1,quality_issue,28.69
RET000264,ORD0014873,3,PROD01174,SELL00316,CUST009649,2018-01-21 03:00:17,1,wrong_item,111.36
RET000265,ORD0015097,1,PROD01237,SELL00351,CUST009817,2018-07-01 19:58:34,1,damaged,64.6
RET000266,ORD0017467,1,PROD00002,SELL00261,CUST007070,2017-02-27 23:04:20,1,damaged,124.89
RET000267,ORD0023853,1,PROD01069,SELL00287,CUST000237,2017-12-08 06:58:18,1,wrong_item,23.05
RET000268,ORD0018861,1,PROD01208,SELL00313,CUST009057,2017-12-16 19:55:52,1,late_delivery,60.95
RET000269,ORD0006895,1,PROD01052,SELL00033,CUST004671,2018-01-14 02:12:12,1,quality_issue,78.47
RET000270,ORD0016586,1,PROD00361,SELL00280,CUST006525,2018-06-15 20:16:55,1,late_delivery,91.9
RET000271,ORD0014491,1,PROD01466,SELL00123,CUST002326,2017-03-22 03:49:05,1,customer_changed_mind,15.33
RET000272,ORD0008335,2,PROD00020,SELL00274,CUST004553,2018-08-24 09:35:10,1,late_delivery,61.76
RET000273,ORD0004015,1,PROD00389,SELL00103,CUST008142,2018-08-30 08:33:41,1,wrong_item,21.62
RET000274,ORD0009727,2,PROD01422,SELL00328,CUST002805,2017-06-18 22:31:27,1,customer_changed_mind,153.27
RET000275,ORD0002006,1,PROD01709,SELL00188,CUST005177,2018-02-11 08:01:55,1,quality_issue,28.27
RET000276,ORD0016396,1,PROD00814,SELL00034,CUST001729,2017-12-02 12:21:10,1,late_delivery,33.98
RET000277,ORD0007320,1,PROD00956,SELL00081,CUST007780,2017-10-21 11:06:37,1,damaged,199.77
RET000278,ORD0022329,1,PROD00864,SELL00301,CUST008719,2017-05-14 11:00:32,1,late_delivery,46.34
RET000279,ORD0010713,1,PROD01258,SELL00187,CUST003740,2018-10-08 03:07:04,1,customer_changed_mind,269.1
RET000280,ORD0021578,3,PROD00018,SELL00083,CUST006249,2017-05-30 18:00:55,1,late_delivery,215.56
RET000281,ORD0007531,1,PROD01569,SELL00012,CUST003459,2018-10-14 01:52:29,1,late_delivery,43.39
RET000282,ORD0023946,1,PROD00351,SELL00247,CUST008667,2018-10-13 17:21:50,1,late_delivery,35.27
RET000283,ORD0011830,1,PROD01177,SELL00232,CUST003588,2018-04-13 07:25:45,1,wrong_item,75.58
RET000284,ORD0001864,2,PROD01472,SELL00281,CUST002090,2017-06-23 08:05:54,1,wrong_item,39.5
RET000285,ORD0010978,2,PROD01116,SELL00322,CUST004573,2018-11-02 17:49:33,1,customer_changed_mind,27.28
RET000286,ORD0017011,2,PROD00050,SELL00316,CUST002015,2018-03-18 22:26:27,1,damaged,121.18
RET000287,ORD0003806,1,PROD00630,SELL00225,CUST006563,2017-08-09 09:16:55,1,quality_issue,41.96
RET000288,ORD0014197,1,PROD01916,SELL00333,CUST008204,2017-09-02 11:20:19,1,damaged,123.32
RET000289,ORD0024094,1,PROD00204,SELL00140,CUST008542,2018-06-04 11:09:44,1,late_delivery,75.45
RET000290,ORD0003523,1,PROD01580,SELL00282,CUST000518,2017-05-16 14:08:24,1,late_delivery,362.32
RET000291,ORD0008143,2,PROD00284,SELL00166,CUST000763,2018-10-06 12:22:31,1,damaged,48.36
RET000292,ORD0022787,2,PROD00993,SELL00226,CUST007861,2017-08-13 15:12:51,1,damaged,69.09
RET000293,ORD0020739,4,PROD01161,SELL00211,CUST003470,2017-07-21 07:38:01,1,customer_changed_mind,89.23
RET000294,ORD0013390,1,PROD00932,SELL00152,CUST003286,2017-03-02 15:42:20,1,damaged,322.28
RET000295,ORD0008694,1,PROD00745,SELL00195,CUST005028,2017-05-24 06:06:08,1,late_delivery,36.68
RET000296,ORD0003732,1,PROD00756,SELL00326,CUST002284,2018-04-18 00:01:28,1,damaged,48.06
RET000297,ORD0024039,1,PROD00429,SELL00325,CUST001663,2017-11-25 01:19:53,1,late_delivery,37.74
RET000298,ORD0020444,1,PROD00726,SELL00062,CUST009822,2018-01-29 00:13:06,1,customer_changed_mind,30.27
RET000299,ORD0012891,1,PROD01683,SELL00393,CUST008651,2017-02-18 17:21:11,1,damaged,76.62
RET000300,ORD0014990,1,PROD00422,SELL00275,CUST004806,2018-07-13 23:38:57,1,damaged,107.9
RET000301,ORD0002617,1,PROD01227,SELL00106,CUST009103,2017-11-02 16:01:59,1,quality_issue,187.75
RET000302,ORD0019315,1,PROD00108,SELL00164,CUST000066,2018-05-15 23:00:24,1,wrong_item,89.63
RET000303,ORD0008880,2,PROD00393,SELL00070,CUST002254,2017-04-26 11:20:27,1,wrong_item,89.35
RET000304,ORD0023576,1,PROD01627,SELL00177,CUST005839,2017-11-22 13:45:23,1,damaged,380.49
RET000305,ORD0012444,2,PROD01007,SELL00095,CUST002649,2017-02-09 02:21:05,1,damaged,218.51
RET000306,ORD0004490,2,PROD00017,SELL00086,CUST002976,2017-07-12 16:43:31,1,quality_issue,187.85
RET000307,ORD0010204,1,PROD00700,SELL00306,CUST009366,2018-06-22 06:08:38,1,wrong_item,131.11
RET000308,ORD0003800,2,PROD00920,SELL00185,CUST004235,2017-02-04 08:31:58,1,wrong_item,31.12
RET000309,ORD0002030,2,PROD00016,SELL00275,CUST008485,2018-01-18 10:54:58,1,late_delivery,177.64
RET000310,ORD0006324,2,PROD01802,SELL00236,CUST004645,2017-02-19 07:20:52,1,customer_changed_mind,63.11
RET000311,ORD0011869,1,PROD00612,SELL00330,CUST003897,2017-03-05 01:26:45,1,wrong_item,141.15
RET000312,ORD0002955,1,PROD01776,SELL00308,CUST009484,2018-02-09 06:10:37,1,customer_changed_mind,62.87
RET000313,ORD0002425,2,PROD01719,SELL00038,CUST001211,2018-08-01 23:37:52,1,damaged,141.04
RET000314,ORD0021852,1,PROD00660,SELL00335,CUST001672,2017-06-09 09:00:28,1,customer_changed_mind,42.94
RET000315,ORD0017593,4,PROD01370,SELL00075,CUST004348,2018-06-11 23:20:00,1,customer_changed_mind,51.29
RET000316,ORD0009576,2,PROD00956,SELL00063,CUST008259,2018-01-23 01:09:12,1,damaged,167.13
RET000317,ORD0003369,1,PROD01106,SELL00020,CUST000997,2018-08-21 07:52:14,1,damaged,138.19
RET000318,ORD0020379,2,PROD00251,SELL00370,CUST009190,2017-10-01 20:30:52,1,late_delivery,98.79
RET000319,ORD0015984,1,PROD01891,SELL00289,CUST000707,2017-10-15 02:31:41,1,wrong_item,141.51
RET000320,ORD0000785,1,PROD01543,SELL00153,CUST003016,2017-03-02 03:21:56,1,damaged,69.28
RET000321,ORD0009506,2,PROD01127,SELL00390,CUST002335,2017-07-06 06:25:43,1,customer_changed_mind,44.5
RET000322,ORD0024462,1,PROD00337,SELL00219,CUST006150,2017-08-07 04:33:51,1,quality_issue,111.21
RET000323,ORD0000132,1,PROD01945,SELL00291,CUST007180,2017-02-19 04:35:45,1,quality_issue,200.21
RET000324,ORD0004818,2,PROD01376,SELL00230,CUST004339,2017-08-04 22:43:39,1,quality_issue,40.58
RET000325,ORD0019272,1,PROD01752,SELL00353,CUST001596,2017-04-29 12:47:10,1,wrong_item,398.79
RET000326,ORD0016545,1,PROD01089,SELL00267,CUST005053,2017-10-03 08:03:42,1,customer_changed_mind,62.44
RET000327,ORD0008368,1,PROD00731,SELL00054,CUST005590,2017-01-15 16:05:37,1,quality_issue,322.94
RET000328,ORD0008302,1,PROD01589,SELL00158,CUST000666,2018-10-11 18:38:19,1,quality_issue,189.26
RET000329,ORD0001094,1,PROD00765,SELL00034,CUST008337,2017-05-09 00:50:15,1,quality_issue,109.74
RET000330,ORD0024014,3,PROD00686,SELL00086,CUST009143,2017-11-23 04:14:09,1,customer_changed_mind,150.23
RET000331,ORD0012650,1,PROD00962,SELL00175,CUST007141,2018-08-01 19:54:57,1,wrong_item,40.95
RET000332,ORD0020334,1,PROD00533,SELL00396,CUST006146,2018-05-10 02:19:56,1,quality_issue,36.55
RET000333,ORD0015061,1,PROD01976,SELL00071,CUST003945,2018-07-14 18:05:05,1,customer_changed_mind,53.63
RET000334,ORD0014112,1,PROD01807,SELL00052,CUST004868,2017-02-13 14:49:53,1,wrong_item,56.0
RET000335,ORD0004758,1,PROD00892,SELL00071,CUST003668,2018-04-11 14:06:05,1,customer_changed_mind,42.2
RET000336,ORD0012950,1,PROD00085,SELL00376,CUST002386,2018-07-09 10:41:53,1,customer_changed_mind,71.97
RET000337,ORD0023588,1,PROD01162,SELL00071,CUST000493,2017-04-13 21:07:51,1,customer_changed_mind,108.68
RET000338,ORD0014992,3,PROD00528,SELL00139,CUST001344,2018-02-23 07:08:17,1,damaged,36.01
RET000339,ORD0018767,2,PROD01885,SELL00350,CUST002796,2018-10-22 05:17:02,1,quality_issue,43.2
RET000340,ORD0008909,1,PROD00989,SELL00343,CUST002010,2017-06-02 12:39:26,1,damaged,61.88
RET000341,ORD0012103,1,PROD01469,SELL00302,CUST002921,2017-07-03 06:19:23,1,customer_changed_mind,115.95
RET000342,ORD0016599,1,PROD00359,SELL00048,CUST005779,2017-10-09 14:53:15,1,quality_issue,141.69
RET000343,ORD0000333,1,PROD00680,SELL00246,CUST004034,2017-08-24 23:19:55,1,damaged,121.32
RET000344,ORD0011642,1,PROD00578,SELL00384,CUST008518,2018-04-12 14:30:50,1,wrong_item,175.02
RET000345,ORD0021969,1,PROD01483,SELL00182,CUST001637,2017-05-18 04:57:40,1,wrong_item,84.12
RET000346,ORD0004901,1,PROD01056,SELL00097,CUST008483,2018-10-15 21:32:23,1,wrong_item,74.03
RET000347,ORD0000436,3,PROD00359,SELL00058,CUST005051,2017-12-24 01:09:05,1,damaged,145.07
RET000348,ORD0012308,1,PROD01545,SELL00110,CUST009002,2017-09-10 05:32:24,1,quality_issue,83.79
RET000349,ORD0016713,1,PROD01385,SELL00044,CUST009724,2018-06-09 13:03:24,1,damaged,37.18
RET000350,ORD0014018,1,PROD00980,SELL00360,CUST004336,2017-10-20 13:01:45,1,wrong_item,123.06
RET000351,ORD0018743,2,PROD00930,SELL00208,CUST006267,2018-08-15 21:42:31,1,customer_changed_mind,248.39
RET000352,ORD0018195,1,PROD00953,SELL00126,CUST005305,2018-04-15 23:56:04,1,damaged,222.02
RET000353,ORD0012940,1,PROD00199,SELL00125,CUST000218,2017-06-01 05:53:16,1,customer_changed_mind,424.52
RET000354,ORD0020315,2,PROD01013,SELL00392,CUST002283,2017-12-22 15:43:50,1,damaged,294.84
RET000355,ORD0001612,1,PROD01499,SELL00127,CUST007591,2018-06-16 05:43:05,1,late_delivery,85.08
RET000356,ORD0007657,1,PROD00472,SELL00140,CUST005860,2017-04-28 08:20:28,1,damaged,165.25
RET000357,ORD0014060,1,PROD01640,SELL00354,CUST005770,2018-05-20 18:52:05,1,wrong_item,81.06
RET000358,ORD0012654,1,PROD00178,SELL00215,CUST009245,2017-02-03 05:49:51,1,wrong_item,96.09
RET000359,ORD0013383,3,PROD00774,SELL00075,CUST000108,2017-12-29 20:51:31,1,damaged,130.35
RET000360,ORD0006311,1,PROD00338,SELL00380,CUST008304,2018-03-14 13:23:24,1,late_delivery,54.3
RET000361,ORD0012512,1,PROD00645,SELL00161,CUST008867,2017-05-16 05:10:35,1,quality_issue,74.32
RET000362,ORD0005061,2,PROD01364,SELL00302,CUST008368,2017-10-12 15:59:10,1,late_delivery,28.98
RET000363,ORD0018100,1,PROD00158,SELL00190,CUST007292,2017-12-26 06:47:39,1,wrong_item,264.24
RET000364,ORD0000190,1,PROD01024,SELL00223,CUST006180,2018-07-24 17:19:50,1,wrong_item,31.45
RET000365,ORD0018032,1,PROD01789,SELL00180,CUST002746,2018-03-07 13:35:58,1,damaged,25.38
RET000366,ORD0016203,1,PROD00964,SELL00377,CUST003099,2017-04-16 00:00:01,1,damaged,90.2
RET000367,ORD0018580,4,PROD01427,SELL00348,CUST000281,2018-11-20 23:43:00,1,damaged,137.38
RET000368,ORD0000596,1,PROD01101,SELL00172,CUST007245,2018-02-07 23:37:13,1,wrong_item,256.58
RET000369,ORD0019960,3,PROD01005,SELL00277,CUST004945,2017-09-06 15:30:23,1,late_delivery,43.85
RET000370,ORD0024936,1,PROD01120,SELL00392,CUST006712,2018-01-26 18:21:17,1,quality_issue,234.54
RET000371,ORD0009959,1,PROD01060,SELL00097,CUST000551,2018-01-08 10:09:34,1,quality_issue,123.34
RET000372,ORD0022403,1,PROD00933,SELL00191,CUST005302,2017-08-03 19:28:27,1,quality_issue,80.34
RET000373,ORD0001962,3,PROD00244,SELL00179,CUST008181,2017-12-13 22:22:45,1,damaged,50.51
RET000374,ORD0020576,1,PROD01405,SELL00272,CUST009038,2017-02-20 06:09:19,1,customer_changed_mind,105.1
RET000375,ORD0000908,1,PROD01547,SELL00270,CUST003533,2018-08-29 09:03:18,1,damaged,180.42
RET000376,ORD0019854,1,PROD01774,SELL00098,CUST005310,2018-07-14 16:27:23,1,quality_issue,54.71
RET000377,ORD0008597,1,PROD00472,SELL00157,CUST009667,2017-07-20 13:00:48,1,customer_changed_mind,172.18
RET000378,ORD0015033,1,PROD00229,SELL00228,CUST006135,2017-10-25 16:45:01,1,quality_issue,18.71
RET000379,ORD0005021,1,PROD01859,SELL00193,CUST004275,2018-07-22 08:41:34,1,damaged,263.12
RET000380,ORD0003605,1,PROD01575,SELL00138,CUST008777,2017-06-28 09:28:55,1,damaged,62.56
RET000381,ORD0000714,1,PROD00641,SELL00268,CUST008511,2017-12-01 23:59:57,1,damaged,102.08
RET000382,ORD0014746,2,PROD00365,SELL00081,CUST005188,2018-11-13 18:44:40,1,customer_changed_mind,75.98
RET000383,ORD0017579,2,PROD01828,SELL00337,CUST008631,2018-08-05 15:46:21,1,damaged,208.28
RET000384,ORD0006205,2,PROD00512,SELL00220,CUST009723,2018-06-21 04:41:19,1,late_delivery,55.9
RET000385,ORD0018957,2,PROD01956,SELL00396,CUST009752,2017-09-01 23:48:00,1,quality_issue,43.76
RET000386,ORD0013570,1,PROD00632,SELL00395,CUST008791,2018-03-02 08:44:13,1,damaged,32.48
RET000387,ORD0010530,1,PROD00906,SELL00001,CUST007363,2017-08-10 01:05:14,1,damaged,24.51
RET000388,ORD0016680,2,PROD01515,SELL00104,CUST003912,2017-04-18 17:09:46,1,late_delivery,20.3
RET000389,ORD0007434,2,PROD00723,SELL00275,CUST009427,2017-07-17 07:57:08,1,quality_issue,62.18
RET000390,ORD0004247,1,PROD01374,SELL00180,CUST007688,2018-01-29 23:38:37,1,damaged,34.21
RET000391,ORD0024296,1,PROD00758,SELL00054,CUST006761,2018-08-17 13:19:11,1,wrong_item,124.37
RET000392,ORD0009915,1,PROD00476,SELL00320,CUST004396,2018-08-19 12:33:37,1,quality_issue,57.45
RET000393,ORD0023684,1,PROD00287,SELL00267,CUST009174,2017-06-27 00:30:57,1,customer_changed_mind,57.94
RET000394,ORD0012007,2,PROD00877,SELL00170,CUST006756,2018-04-30 06:38:48,1,wrong_item,106.07
RET000395,ORD0001705,1,PROD00398,SELL00394,CUST008201,2017-03-23 00:32:10,1,damaged,154.84
RET000396,ORD0024707,1,PROD00294,SELL00283,CUST003029,2018-01-29 09:21:43,1,wrong_item,212.89
RET000397,ORD0001477,1,PROD01046,SELL00130,CUST004003,2017-02-03 23:11:59,1,customer_changed_mind,52.11
RET000398,ORD0013700,2,PROD01372,SELL00158,CUST002868,2017-11-24 02:59:53,1,late_delivery,32.63
RET000399,ORD0010810,1,PROD00508,SELL00230,CUST001968,2017-07-02 08:37:56,1,late_delivery,156.9
RET000400,ORD0013120,2,PROD01188,SELL00147,CUST001917,2018-09-08 15:21:59,1,damaged,50.04
RET000401,ORD0008481,2,PROD01054,SELL00141,CUST003330,2018-06-12 19:13:03,1,wrong_item,107.76
RET000402,ORD0014275,2,PROD01261,SELL00197,CUST007995,2018-03-19 16:30:47,1,damaged,195.24
RET000403,ORD0003689,1,PROD00773,SELL00227,CUST007541,2018-04-27 03:10:19,1,wrong_item,27.71
RET000404,ORD0004179,2,PROD01620,SELL00393,CUST007564,2017-07-16 20:38:31,1,quality_issue,123.0
RET000405,ORD0010472,3,PROD01019,SELL00097,CUST002698,2018-08-21 05:09:04,1,customer_changed_mind,179.42
RET000406,ORD0021655,3,PROD01234,SELL00073,CUST009542,2018-06-15 01:19:55,1,wrong_item,126.17
RET000407,ORD0002624,2,PROD01589,SELL00159,CUST008068,2018-06-03 17:46:18,1,customer_changed_mind,187.29
RET000408,ORD0023564,3,PROD00633,SELL00095,CUST003771,2017-12-14 19:20:17,1,damaged,44.25
RET000409,ORD0000731,1,PROD01531,SELL00223,CUST001781,2018-04-18 23:53:39,1,wrong_item,30.74
RET000410,ORD0017411,1,PROD00515,SELL00201,CUST003926,2017-06-29 11:51:49,1,wrong_item,57.32
RET000411,ORD0001236,1,PROD00007,SELL00222,CUST003978,2018-06-02 17:48:02,1,quality_issue,93.94
RET000412,ORD0000863,2,PROD00793,SELL00393,CUST000432,2017-07-31 19:26:56,1,customer_changed_mind,91.34
RET000413,ORD0008805,1,PROD01825,SELL00122,CUST002174,2018-07-11 15:21:15,1,wrong_item,206.79
RET000414,ORD0007072,1,PROD00326,SELL00354,CUST003070,2018-08-17 18:33:50,1,damaged,504.05
RET000415,ORD0009082,1,PROD00268,SELL00006,CUST006010,2018-08-18 09:57:29,1,damaged,40.3
RET000416,ORD0019471,2,PROD00442,SELL00284,CUST007183,2018-01-16 00:28:37,1,quality_issue,68.34
RET000417,ORD0018271,2,PROD01419,SELL00171,CUST001469,2018-11-03 12:53:27,1,customer_changed_mind,39.33
RET000418,ORD0020054,2,PROD01267,SELL00209,CUST001611,2017-09-16 03:09:51,1,damaged,114.14
RET000419,ORD0015609,2,PROD00011,SELL00143,CUST006439,2018-08-13 20:34:14,1,wrong_item,187.02
RET000420,ORD0012606,1,PROD01409,SELL00061,CUST006619,2018-06-24 00:50:04,1,quality_issue,30.46
RET000421,ORD0017113,2,PROD00554,SELL00040,CUST000990,2017-04-25 10:32:49,1,damaged,186.29
RET000422,ORD0009622,2,PROD01603,SELL00230,CUST002795,2017-09-23 06:09:08,1,damaged,106.85
RET000423,ORD0009168,2,PROD00109,SELL00234,CUST005657,2017-05-19 17:07:18,1,customer_changed_mind,59.65
RET000424,ORD0011817,4,PROD00248,SELL00187,CUST004258,2017-03-22 21:55:49,1,customer_changed_mind,89.43
RET000425,ORD0001163,4,PROD00568,SELL00262,CUST004174,2018-10-12 02:37:23,1,wrong_item,34.47
RET000426,ORD0020261,1,PROD01818,SELL00045,CUST000713,2018-04-17 04:35:10,1,damaged,202.46
RET000427,ORD0014203,1,PROD01587,SELL00255,CUST002551,2018-04-13 17:29:03,1,customer_changed_mind,35.4
RET000428,ORD0003589,1,PROD00826,SELL00093,CUST006463,2017-10-13 03:20:57,1,damaged,32.85
RET000429,ORD0018290,2,PROD00211,SELL00004,CUST002183,2017-06-23 23:43:28,1,quality_issue,129.48
RET000430,ORD0015139,1,PROD01167,SELL00148,CUST003214,2018-01-27 18:18:53,1,late_delivery,40.91
RET000431,ORD0000759,1,PROD00232,SELL00296,CUST002402,2017-12-03 05:22:49,1,wrong_item,57.85
RET000432,ORD0010571,1,PROD00557,SELL00159,CUST005802,2018-05-31 13:36:16,1,wrong_item,42.93
RET000433,ORD0003681,2,PROD00541,SELL00397,CUST006842,2017-09-29 09:43:20,1,customer_changed_mind,210.7
RET000434,ORD0015688,1,PROD00043,SELL00059,CUST005562,2017-07-24 06:21:46,1,wrong_item,19.86
RET000435,ORD0002506,2,PROD01601,SELL00013,CUST005533,2017-11-25 12:57:50,1,customer_changed_mind,498.45
RET000436,ORD0021112,1,PROD00335,SELL00004,CUST003935,2018-03-15 19:25:59,1,late_delivery,138.59
RET000437,ORD0011306,1,PROD00422,SELL00157,CUST004814,2017-07-17 02:05:56,1,damaged,102.23
RET000438,ORD0022066,2,PROD01531,SELL00178,CUST008005,2018-06-01 21:37:59,1,quality_issue,29.23
RET000439,ORD0024441,2,PROD00885,SELL00217,CUST002318,2018-05-12 17:22:40,1,wrong_item,72.82
RET000440,ORD0013683,3,PROD00927,SELL00191,CUST000961,2018-01-18 03:46:43,1,damaged,75.41
RET000441,ORD0003374,2,PROD01020,SELL00050,CUST000301,2018-10-25 15:59:25,1,customer_changed_mind,39.58
RET000442,ORD0018798,2,PROD00044,SELL00116,CUST007220,2017-06-22 23:59:53,1,customer_changed_mind,23.68
RET000443,ORD0005873,1,PROD01371,SELL00145,CUST001350,2017-09-11 17:47:03,1,damaged,54.09
RET000444,ORD0015444,1,PROD01833,SELL00112,CUST009514,2018-01-14 11:03:11,1,late_delivery,107.51
RET000445,ORD0021694,1,PROD01044,SELL00368,CUST009502,2017-11-08 12:21:00,1,late_delivery,68.12
RET000446,ORD0016231,3,PROD00133,SELL00374,CUST007418,2018-05-31 23:15:20,1,late_delivery,80.37
RET000447,ORD0023014,1,PROD01174,SELL00281,CUST009356,2017-05-27 19:32:36,1,late_delivery,133.62
RET000448,ORD0022368,1,PROD01209,SELL00004,CUST008852,2018-08-02 14:05:57,1,late_delivery,76.67
RET000449,ORD0021533,1,PROD01886,SELL00312,CUST000463,2017-10-30 21:04:57,1,damaged,26.3
RET000450,ORD0005946,1,PROD01073,SELL00054,CUST006413,2018-04-02 03:12:37,1,quality_issue,137.05
RET000451,ORD0002592,1,PROD00602,SELL00345,CUST006402,2017-11-05 18:02:09,1,customer_changed_mind,53.46
RET000452,ORD0021484,1,PROD01527,SELL00087,CUST009836,2018-08-26 06:24:42,1,damaged,42.87
RET000453,ORD0016482,1,PROD01403,SELL00093,CUST002916,2018-07-06 06:30:35,1,late_delivery,149.22
RET000454,ORD0018302,1,PROD00375,SELL00312,CUST003403,2017-10-20 09:10:42,1,damaged,47.91
RET000455,ORD0015667,1,PROD00532,SELL00040,CUST004684,2017-11-18 20:12:06,1,quality_issue,56.8
RET000456,ORD0023770,1,PROD01851,SELL00097,CUST000251,2017-12-08 09:18:54,1,wrong_item,70.35
RET000457,ORD0012904,1,PROD00737,SELL00118,CUST009867,2017-07-08 09:42:49,1,late_delivery,44.09
RET000458,ORD0004628,1,PROD01494,SELL00271,CUST003956,2017-11-08 01:29:37,1,damaged,67.18
RET000459,ORD0007757,1,PROD01342,SELL00004,CUST001657,2018-10-11 17:58:13,1,quality_issue,152.98
RET000460,ORD0001161,1,PROD00241,SELL00371,CUST005923,2018-07-21 20:07:50,1,late_delivery,256.34
RET000461,ORD0009629,4,PROD01055,SELL00008,CUST009992,2018-09-09 15:27:51,1,customer_changed_mind,38.94
RET000462,ORD0012743,1,PROD00534,SELL00357,CUST004743,2018-07-01 14:16:45,1,customer_changed_mind,74.72
RET000463,ORD0020724,1,PROD01387,SELL00111,CUST006704,2018-01-24 06:39:47,1,late_delivery,89.82
RET000464,ORD0020947,2,PROD00253,SELL00278,CUST000438,2017-07-04 03:09:47,1,late_delivery,392.02
RET000465,ORD0024180,1,PROD00594,SELL00072,CUST007023,2018-02-14 04:25:29,1,late_delivery,69.58
RET000466,ORD0010851,2,PROD01871,SELL00025,CUST006179,2017-02-22 11:00:19,1,damaged,208.47
RET000467,ORD0001535,1,PROD00634,SELL00279,CUST000819,2017-02-20 05:06:26,1,customer_changed_mind,50.74
