order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD0000716,1,credit_card,5,104.66
ORD0000717,1,debit_card,7,601.58
ORD0000718,1,voucher,3,273.57
ORD0000719,1,voucher,12,298.66
ORD0000720,1,debit_card,8,53.7
ORD0000721,1,voucher,12,429.85
ORD0000722,1,boleto,5,167.8
ORD0000723,1,boleto,10,319.07
ORD0000724,1,credit_card,7,207.0
ORD0000725,1,credit_card,10,96.69
ORD0000726,1,debit_card,3,300.49
ORD0000727,1,credit_card,12,79.66
ORD0000728,1,debit_card,1,137.21
ORD0000729,1,boleto,7,394.36
ORD0000730,1,boleto,9,60.19
ORD0000731,1,boleto,2,36.18
ORD0000732,1,voucher,2,634.69
ORD0000733,1,boleto,3,362.58
ORD0000734,1,boleto,5,565.69
ORD0000735,1,boleto,4,302.73
ORD0000736,1,credit_card,7,73.98
ORD0000737,1,voucher,6,66.38
ORD0000738,1,boleto,5,144.32
ORD0000739,1,boleto,6,74.43
ORD0000740,1,credit_card,3,103.89
ORD0000741,1,voucher,5,52.14
ORD0000742,1,voucher,6,275.16
ORD0000743,1,credit_card,12,222.87
ORD0000744,1,debit_card,7,76.54
ORD0000745,1,voucher,4,729.09
ORD0000746,1,voucher,3,116.04
ORD0000747,1,voucher,12,108.12
ORD0000748,1,credit_card,9,147.11
ORD0000749,1,debit_card,3,441.85
ORD0000750,1,boleto,4,102.47
ORD0000751,1,debit_card,2,424.06
ORD0000752,1,credit_card,3,216.72
ORD0000753,1,credit_card,9,201.47
ORD0000754,1,voucher,11,217.82
ORD0000755,1,voucher,4,508.97
ORD0000756,1,voucher,2,121.57
ORD0000757,1,voucher,10,96.61
ORD0000758,1,credit_card,3,256.64
ORD0000759,1,voucher,3,146.28
ORD0000760,1,boleto,7,537.95
ORD0000761,1,debit_card,3,214.21
ORD0000762,1,debit_card,4,96.02
ORD0000763,1,debit_card,6,97.11
ORD0000764,1,credit_card,1,94.97
ORD0000765,1,voucher,8,166.35
ORD0000766,1,debit_card,7,69.26
ORD0000767,1,voucher,2,180.85
ORD0000768,1,credit_card,12,263.97
ORD0000769,1,voucher,10,39.67
ORD0000770,1,voucher,4,93.24
ORD0000771,1,voucher,2,22.67
ORD0000772,1,boleto,12,89.19
ORD0000773,1,credit_card,5,75.55
ORD0000774,1,voucher,8,557.05
ORD0000775,1,debit_card,2,469.13
ORD0000776,1,voucher,3,351.49
ORD0000777,1,boleto,2,429.05
ORD0000778,1,voucher,9,63.8
ORD0000779,1,credit_card,12,201.34
ORD0000780,1,boleto,7,96.65
ORD0000781,1,debit_card,7,27.58
ORD0000782,1,debit_card,1,233.48
ORD0000783,1,debit_card,5,436.12
ORD0000784,1,boleto,11,97.74
ORD0000785,1,voucher,7,86.62
ORD0000786,1,boleto,2,78.54
ORD0000787,1,debit_card,6,245.21
ORD0000788,1,debit_card,12,221.14
ORD0000789,1,debit_card,7,519.31
ORD0000790,1,debit_card,11,1134.0
ORD0000791,1,credit_card,11,506.85
ORD0000792,1,voucher,8,118.74
ORD0000793,1,debit_card,11,150.31
ORD0000794,1,boleto,9,379.03
ORD0000795,1,boleto,7,118.48
ORD0000796,1,voucher,9,121.12
ORD0000797,1,credit_card,10,689.38
ORD0000798,1,boleto,12,94.3
ORD0000799,1,credit_card,2,30.09
ORD0000800,1,debit_card,11,79.99
ORD0000801,1,credit_card,2,72.75
ORD0000802,1,credit_card,9,92.12
ORD0000803,1,boleto,2,376.0
ORD0000804,1,boleto,11,63.96
ORD0000805,1,debit_card,7,126.53
ORD0000806,1,credit_card,8,130.26
ORD0000807,1,voucher,7,128.71
ORD0000808,1,credit_card,12,82.69
ORD0000809,1,boleto,2,89.39
ORD0000810,1,debit_card,8,528.18
ORD0000811,1,voucher,1,107.82
ORD0000812,1,voucher,6,332.75
ORD0000813,1,debit_card,11,228.2
ORD0000814,1,boleto,3,814.61
ORD0000815,1,voucher,2,142.74
ORD0000816,1,debit_card,11,106.49
ORD0000817,1,debit_card,4,257.72
ORD0000818,1,credit_card,11,397.78
ORD0000819,1,boleto,9,380.05
ORD0000820,1,voucher,7,126.9
ORD0000821,1,debit_card,6,159.57
ORD0000822,1,voucher,6,25.0
ORD0000823,1,debit_card,2,129.41
ORD0000824,1,boleto,10,85.49
ORD0000825,1,voucher,11,165.37
ORD0000826,1,credit_card,3,137.1
ORD0000827,1,boleto,11,148.03
ORD0000828,1,credit_card,1,68.06
ORD0000829,1,debit_card,12,77.06
ORD0000830,1,debit_card,2,185.26
ORD0000831,1,debit_card,6,476.24
ORD0000832,1,voucher,6,350.76
ORD0000833,1,voucher,5,287.06
ORD0000834,1,credit_card,4,349.42
ORD0000835,1,boleto,6,40.79
ORD0000836,1,credit_card,5,72.97
ORD0000837,1,voucher,10,103.8
ORD0000838,1,voucher,10,177.56
ORD0000839,1,voucher,8,49.3
ORD0000840,1,voucher,1,380.18
ORD0000841,1,credit_card,6,123.54
ORD0000842,1,boleto,9,236.59
ORD0000843,1,boleto,2,234.03
ORD0000844,1,credit_card,2,69.5
ORD0000845,1,credit_card,7,96.26
ORD0000846,1,debit_card,8,242.46
ORD0000847,1,debit_card,3,64.33
ORD0000848,1,credit_card,6,117.03
ORD0000849,1,debit_card,9,114.06
ORD0000850,1,debit_card,2,306.31
ORD0000851,1,voucher,10,217.71
ORD0000852,1,debit_card,6,57.58
ORD0000853,1,credit_card,3,597.5
ORD0000854,1,voucher,4,103.68
ORD0000855,1,credit_card,3,206.75
ORD0000856,1,debit_card,4,299.48
ORD0000857,1,credit_card,3,233.78
ORD0000858,1,voucher,5,244.11
ORD0000859,1,voucher,7,265.43
ORD0000860,1,voucher,1,103.17
ORD0000861,1,credit_card,9,507.38
ORD0000862,1,boleto,1,187.43
ORD0000863,1,boleto,7,217.36
ORD0000864,1,boleto,4,208.77
ORD0000865,1,boleto,1,121.63
ORD0000866,1,boleto,10,113.4
ORD0000867,1,boleto,8,101.02
ORD0000868,1,credit_card,1,100.85
ORD0000869,1,boleto,1,191.46
ORD0000870,1,credit_card,1,102.51
ORD0000871,1,debit_card,9,142.55
ORD0000872,1,voucher,12,250.17
ORD0000873,1,voucher,3,481.58
ORD0000874,1,voucher,10,168.14
ORD0000875,1,voucher,3,96.63
ORD0000876,1,voucher,2,229.68
ORD0000877,1,credit_card,4,330.13
ORD0000878,1,voucher,5,44.12
ORD0000879,1,boleto,4,97.39
ORD0000880,1,debit_card,11,274.25
ORD0000881,1,voucher,4,265.68
ORD0000882,1,debit_card,9,216.21
ORD0000883,1,voucher,4,83.61
ORD0000884,1,voucher,9,177.9
ORD0000885,1,boleto,7,119.89
ORD0000886,1,boleto,10,126.0
ORD0000887,1,credit_card,3,197.05
ORD0000888,1,voucher,3,160.33
ORD0000889,1,voucher,8,75.53
ORD0000890,1,credit_card,10,267.35
ORD0000891,1,voucher,8,203.5
ORD0000892,1,boleto,1,48.67
ORD0000893,1,voucher,8,64.24
ORD0000894,1,credit_card,9,576.6
ORD0000895,1,debit_card,9,237.22
ORD0000896,1,boleto,12,484.06
ORD0000897,1,voucher,1,192.81
ORD0000898,1,debit_card,4,285.1
ORD0000899,1,credit_card,9,83.51
ORD0000900,1,voucher,10,109.81
ORD0000901,1,voucher,9,265.98
ORD0000902,1,debit_card,2,80.59
ORD0000903,1,voucher,9,232.47
ORD0000904,1,voucher,1,63.46
ORD0000905,1,credit_card,10,168.3
ORD0000906,1,credit_card,11,359.25
ORD0000907,1,boleto,6,51.52
ORD0000908,1,voucher,5,262.08
ORD0000909,1,credit_card,2,205.73
ORD0000910,1,debit_card,9,353.28
ORD0000911,1,boleto,7,92.56
ORD0000912,1,debit_card,6,654.56
ORD0000913,1,debit_card,10,267.28
ORD0000914,1,voucher,12,190.62
ORD0000915,1,debit_card,12,365.32
ORD0000916,1,credit_card,3,174.61
ORD0000917,1,credit_card,5,64.7
ORD0000918,1,voucher,9,210.43
ORD0000919,1,debit_card,3,164.82
ORD0000920,1,debit_card,10,153.84
ORD0000921,1,voucher,6,172.73
ORD0000922,1,voucher,3,79.85
ORD0000923,1,debit_card,4,108.85
ORD0000924,1,voucher,2,119.27
ORD0000925,1,boleto,9,264.96
ORD0000926,1,boleto,11,321.67
ORD0000927,1,debit_card,11,271.47
ORD0000928,1,boleto,8,115.29
ORD0000929,1,voucher,5,329.98
ORD0000930,1,credit_card,1,112.54
ORD0000931,1,voucher,4,98.2
ORD0000932,1,credit_card,2,530.5
ORD0000933,1,boleto,11,83.02
ORD0000934,1,debit_card,2,41.93
ORD0000935,1,voucher,11,471.66
ORD0000936,1,boleto,4,73.55
ORD0000937,1,debit_card,11,318.85
ORD0000938,1,voucher,4,215.38
ORD0000939,1,boleto,8,91.33
ORD0000940,1,credit_card,3,197.93
ORD0000941,1,boleto,5,443.61
ORD0000942,1,boleto,9,575.31
ORD0000943,1,voucher,3,136.39
ORD0000944,1,boleto,4,88.07
ORD0000945,1,debit_card,12,99.75
ORD0000946,1,voucher,5,266.82
ORD0000947,1,boleto,6,258.58
ORD0000948,1,voucher,7,178.0
ORD0000949,1,debit_card,11,107.65
ORD0000950,1,debit_card,1,366.29
ORD0000951,1,voucher,2,281.88
ORD0000952,1,boleto,9,347.23
ORD0000953,1,debit_card,6,282.86
ORD0000954,1,credit_card,6,91.07
ORD0000955,1,voucher,6,73.34
ORD0000956,1,credit_card,7,121.08
ORD0000957,1,credit_card,7,103.59
ORD0000958,1,credit_card,6,118.78
ORD0000959,1,boleto,11,135.97
ORD0000960,1,voucher,2,195.32
ORD0000961,1,debit_card,8,188.04
ORD0000962,1,boleto,11,451.28
ORD0000963,1,voucher,5,67.48
ORD0000964,1,credit_card,5,121.33
ORD0000965,1,boleto,4,129.7
ORD0000966,1,voucher,9,501.15
ORD0000967,1,voucher,8,437.83
ORD0000968,1,credit_card,10,50.97
ORD0000969,1,debit_card,9,437.02
ORD0000970,1,voucher,2,141.14
ORD0000971,1,credit_card,10,291.32
ORD0000972,1,credit_card,7,336.75
ORD0000973,1,debit_card,12,197.54
ORD0000974,1,credit_card,12,336.03
ORD0000975,1,credit_card,8,575.61
ORD0000976,1,voucher,10,114.24
ORD0000977,1,boleto,10,73.3
ORD0000978,1,boleto,1,86.18
ORD0000979,1,boleto,10,257.57
ORD0000980,1,debit_card,1,94.47
ORD0000981,1,boleto,6,165.25
ORD0000982,1,credit_card,6,143.42
ORD0000983,1,boleto,4,683.21
ORD0000984,1,credit_card,3,71.27
ORD0000985,1,credit_card,4,129.0
ORD0000986,1,debit_card,2,267.32
ORD0000987,1,boleto,6,404.34
ORD0000988,1,boleto,3,197.4
ORD0000989,1,boleto,2,296.47
ORD0000990,1,boleto,6,119.08
ORD0000991,1,voucher,6,465.02
ORD0000992,1,debit_card,1,158.2
ORD0000993,1,voucher,1,264.14
ORD0000994,1,boleto,3,29.07
ORD0000995,1,debit_card,1,194.68
ORD0000996,1,debit_card,3,79.02
ORD0000997,1,voucher,9,186.36
ORD0000998,1,boleto,6,365.19
ORD0000999,1,debit_card,7,42.87
ORD0001000,1,voucher,9,107.0
ORD0001001,1,boleto,9,153.58
ORD0001002,1,voucher,2,202.82
ORD0001003,1,debit_card,1,298.86
ORD0001004,1,voucher,12,344.02
ORD0001005,1,voucher,2,256.19
ORD0001006,1,boleto,6,214.02
ORD0001007,1,boleto,4,54.78
ORD0001008,1,voucher,7,558.53
ORD0001009,1,voucher,2,408.92
ORD0001010,1,voucher,1,108.96
ORD0001011,1,boleto,12,85.97
ORD0001012,1,boleto,6,216.08
ORD0001013,1,debit_card,1,1131.96
ORD0001014,1,boleto,2,102.33
ORD0001015,1,credit_card,5,100.85
ORD0001016,1,boleto,9,229.5
ORD0001017,1,voucher,3,97.12
ORD0001018,1,boleto,6,77.65
ORD0001019,1,credit_card,4,355.52
ORD0001020,1,debit_card,2,218.25
ORD0001021,1,debit_card,11,98.15
ORD0001022,1,credit_card,9,241.19
ORD0001023,1,credit_card,4,550.83
ORD0001024,1,boleto,12,61.06
ORD0001025,1,debit_card,4,313.25
ORD0001026,1,voucher,4,436.38
ORD0001027,1,boleto,7,333.9
ORD0001028,1,debit_card,2,128.79
ORD0001029,1,debit_card,4,121.25
ORD0001030,1,voucher,1,107.24
ORD0001031,1,voucher,4,687.62
ORD0001032,1,voucher,6,313.65
ORD0001033,1,debit_card,9,143.26
ORD0001034,1,credit_card,10,142.5
ORD0001035,1,credit_card,7,227.44
ORD0001036,1,voucher,6,469.37
ORD0001037,1,voucher,12,463.45
ORD0001038,1,boleto,6,137.52
ORD0001039,1,voucher,8,196.13
ORD0001040,1,voucher,9,246.69
ORD0001041,1,voucher,3,113.64
ORD0001042,1,boleto,8,205.83
ORD0001043,1,boleto,4,141.47
ORD0001044,1,boleto,7,196.61
ORD0001045,1,voucher,7,269.63
ORD0001046,1,boleto,2,116.81
ORD0001047,1,credit_card,8,337.95
ORD0001048,1,voucher,8,862.31
ORD0001049,1,debit_card,7,283.34
ORD0001050,1,boleto,9,599.72
ORD0001051,1,debit_card,12,566.0
ORD0001052,1,voucher,2,74.78
ORD0001053,1,voucher,6,197.92
ORD0001054,1,voucher,8,143.37
ORD0001055,1,voucher,2,309.49
ORD0001056,1,boleto,8,102.26
ORD0001057,1,voucher,5,359.59
ORD0001058,1,debit_card,11,107.13
ORD0001059,1,debit_card,4,144.66
ORD0001060,1,credit_card,11,392.6
ORD0001061,1,voucher,11,318.05
ORD0001062,1,debit_card,5,115.16
ORD0001063,1,voucher,7,342.18
ORD0001064,1,boleto,2,269.33
ORD0001065,1,debit_card,4,60.31
ORD0001066,1,debit_card,1,282.14
ORD0001067,1,voucher,7,106.57
ORD0001068,1,credit_card,12,219.6
ORD0001069,1,debit_card,5,426.04
ORD0001070,1,credit_card,8,245.85
ORD0001071,1,voucher,8,293.8
ORD0001072,1,voucher,3,275.17
ORD0001073,1,debit_card,1,94.25
ORD0001074,1,credit_card,7,64.99
ORD0001075,1,credit_card,7,104.19
ORD0001076,1,debit_card,10,94.7
ORD0001077,1,boleto,8,234.88
ORD0001078,1,debit_card,7,273.7
ORD0001079,1,debit_card,12,116.54
ORD0001080,1,boleto,10,68.66
ORD0001081,1,debit_card,2,74.25
ORD0001082,1,debit_card,3,293.52
ORD0001083,1,boleto,8,575.75
ORD0001084,1,credit_card,6,199.24
ORD0001085,1,boleto,5,209.94
ORD0001086,1,boleto,2,652.11
ORD0001087,1,voucher,8,537.7
ORD0001088,1,voucher,2,120.97
ORD0001089,1,debit_card,3,562.76
ORD0001090,1,boleto,12,111.55
ORD0001091,1,boleto,10,124.71
ORD0001092,1,debit_card,6,146.53
ORD0001093,1,credit_card,11,353.32
ORD0001094,1,boleto,2,126.29
ORD0001095,1,debit_card,11,130.46
ORD0001096,1,credit_card,12,749.74
ORD0001097,1,boleto,5,595.65
ORD0001098,1,boleto,3,110.04
ORD0001099,1,credit_card,11,130.44
ORD0001100,1,debit_card,2,94.49
ORD0001101,1,debit_card,6,194.88
ORD0001102,1,debit_card,8,164.12
ORD0001103,1,debit_card,1,160.64
ORD0001104,1,boleto,10,184.43
ORD0001105,1,voucher,9,65.03
ORD0001106,1,voucher,3,461.38
ORD0001107,1,debit_card,10,76.27
ORD0001108,1,debit_card,4,334.09
ORD0001109,1,boleto,6,266.9
ORD0001110,1,credit_card,7,65.07
ORD0001111,1,voucher,12,96.17
ORD0001112,1,voucher,6,205.82
ORD0001113,1,voucher,4,494.84
ORD0001114,1,credit_card,6,95.23
ORD0001115,1,debit_card,5,139.19
ORD0001116,1,credit_card,11,393.89
ORD0001117,1,credit_card,12,105.08
ORD0001118,1,boleto,2,102.36
ORD0001119,1,debit_card,12,277.47
ORD0001120,1,credit_card,11,76.86
ORD0001121,1,voucher,8,486.84
ORD0001122,1,credit_card,10,66.25
ORD0001123,1,voucher,6,379.08
ORD0001124,1,debit_card,4,82.4
ORD0001125,1,voucher,6,252.14
ORD0001126,1,boleto,8,471.48
ORD0001127,1,boleto,2,162.23
ORD0001128,1,debit_card,12,338.04
ORD0001129,1,credit_card,8,464.05
ORD0001130,1,debit_card,2,251.77
ORD0001131,1,credit_card,10,205.0
ORD0001132,1,debit_card,1,63.27
ORD0001133,1,debit_card,8,130.95
ORD0001134,1,voucher,3,412.32
ORD0001135,1,voucher,11,68.91
ORD0001136,1,boleto,10,140.41
ORD0001137,1,voucher,8,726.41
ORD0001138,1,credit_card,4,124.53
ORD0001139,1,voucher,4,107.83
ORD0001140,1,credit_card,2,55.67
ORD0001141,1,voucher,7,134.77
ORD0001142,1,debit_card,7,109.04
ORD0001143,1,debit_card,2,78.07
ORD0001144,1,debit_card,4,727.59
ORD0001145,1,credit_card,5,343.58
ORD0001146,1,credit_card,4,570.26
ORD0001147,1,debit_card,4,377.57
ORD0001148,1,debit_card,1,52.41
ORD0001149,1,credit_card,5,29.55
ORD0001150,1,boleto,8,82.06
ORD0001151,1,boleto,4,113.3
ORD0001152,1,credit_card,5,80.38
ORD0001153,1,credit_card,3,343.14
ORD0001154,1,debit_card,11,180.38
ORD0001155,1,boleto,12,258.94
ORD0001156,1,debit_card,2,348.47
ORD0001157,1,voucher,8,378.54
ORD0001158,1,voucher,2,93.54
ORD0001159,1,voucher,4,303.29
ORD0001160,1,boleto,12,229.21
ORD0001161,1,voucher,11,315.55
ORD0001162,1,debit_card,9,96.34
ORD0001163,1,boleto,5,869.96
ORD0001164,1,credit_card,1,70.62
ORD0001165,1,voucher,5,395.69
ORD0001166,1,voucher,4,179.57
ORD0001167,1,credit_card,2,310.94
ORD0001168,1,debit_card,4,342.78
ORD0001169,1,debit_card,7,336.74
ORD0001170,1,boleto,12,40.85
ORD0001171,1,boleto,7,132.88
ORD0001172,1,voucher,6,62.78
ORD0001173,1,voucher,8,70.68
ORD0001174,1,boleto,2,168.53
ORD0001175,1,boleto,4,156.35
ORD0001176,1,debit_card,7,84.13
ORD0001177,1,voucher,12,201.94
ORD0001178,1,boleto,1,259.79
ORD0001179,1,boleto,11,201.63
ORD0001180,1,debit_card,9,87.03
ORD0001181,1,credit_card,4,305.34
ORD0001182,1,boleto,1,54.57
ORD0001183,1,voucher,8,218.68
ORD0001184,1,voucher,6,146.99
ORD0001185,1,credit_card,8,240.76
ORD0001186,1,voucher,1,212.2
ORD0001187,1,credit_card,8,187.75
ORD0001188,1,debit_card,12,492.19
ORD0001189,1,credit_card,5,155.79
ORD0001190,1,boleto,1,166.96
ORD0001191,1,credit_card,11,256.44
ORD0001192,1,voucher,9,177.33
ORD0001193,1,debit_card,1,579.56
ORD0001194,1,boleto,8,155.25
ORD0001195,1,boleto,10,132.05
ORD0001196,1,credit_card,5,204.67
ORD0001197,1,voucher,10,352.59
ORD0001198,1,boleto,1,140.8
ORD0001199,1,voucher,6,327.24
ORD0001200,1,voucher,3,608.66
ORD0001201,1,credit_card,7,177.89
ORD0001202,1,boleto,5,181.3
ORD0001203,1,debit_card,3,216.18
ORD0001204,1,voucher,12,249.41
ORD0001205,1,debit_card,8,73.35
ORD0001206,1,boleto,5,444.93
ORD0001207,1,boleto,7,162.88
ORD0001208,1,boleto,4,125.18
ORD0001209,1,credit_card,8,184.48
ORD0001210,1,credit_card,8,160.09
ORD0001211,1,credit_card,4,230.38
ORD0001212,1,credit_card,7,97.31
ORD0001213,1,voucher,10,391.78
ORD0001214,1,boleto,9,622.77
ORD0001215,1,boleto,11,149.61
ORD0001216,1,credit_card,2,354.23
ORD0001217,1,debit_card,9,93.03
ORD0001218,1,credit_card,10,184.4
ORD0001219,1,credit_card,6,234.84
ORD0001220,1,credit_card,12,188.47
ORD0001221,1,credit_card,10,141.2
ORD0001222,1,credit_card,10,214.37
ORD0001223,1,voucher,1,306.49
ORD0001224,1,voucher,2,454.11
ORD0001225,1,credit_card,6,114.67
ORD0001226,1,voucher,5,99.51
ORD0001227,1,voucher,7,676.43
ORD0001228,1,voucher,7,42.69
ORD0001229,1,credit_card,11,196.4
ORD0001230,1,voucher,10,177.81
ORD0001231,1,voucher,6,121.51
ORD0001232,1,credit_card,7,236.29
ORD0001233,1,credit_card,4,38.62
ORD0001234,1,boleto,8,516.16
ORD0001235,1,debit_card,6,223.12
ORD0001236,1,credit_card,1,133.71
ORD0001237,1,debit_card,9,129.61
ORD0001238,1,debit_card,3,281.53
ORD0001239,1,credit_card,5,328.33
ORD0001240,1,boleto,11,244.94
ORD0001241,1,boleto,2,296.93
ORD0001242,1,boleto,4,452.31
ORD0001243,1,credit_card,2,23.72
ORD0001244,1,debit_card,12,90.8
ORD0001245,1,boleto,10,1030.92
ORD0001246,1,credit_card,8,50.12
ORD0001247,1,voucher,6,116.15
ORD0001248,1,boleto,4,38.09
ORD0001249,1,credit_card,2,84.6
ORD0001250,1,boleto,8,98.28
ORD0001251,1,boleto,7,87.41
ORD0001252,1,boleto,8,444.38
ORD0001253,1,debit_card,2,219.8
ORD0001254,1,boleto,9,321.17
ORD0001255,1,boleto,3,329.91
ORD0001256,1,credit_card,12,363.84
ORD0001257,1,credit_card,12,102.4
ORD0001258,1,voucher,1,328.48
ORD0001259,1,voucher,5,105.57
ORD0001260,1,boleto,5,157.2
ORD0001261,1,voucher,4,106.13
ORD0001262,1,debit_card,3,131.34
ORD0001263,1,credit_card,9,65.42
ORD0001264,1,boleto,3,425.61
ORD0001265,1,voucher,11,396.6
ORD0001266,1,credit_card,3,133.51
ORD0001267,1,boleto,6,242.72
ORD0001268,1,debit_card,3,261.88
ORD0001269,1,credit_card,11,338.52
ORD0001270,1,credit_card,4,120.94
ORD0001271,1,credit_card,11,486.28
ORD0001272,1,voucher,4,250.2
ORD0001273,1,credit_card,2,118.51
ORD0001274,1,credit_card,11,184.09
ORD0001275,1,credit_card,10,85.71
ORD0001276,1,credit_card,1,363.66
ORD0001277,1,credit_card,12,726.15
ORD0001278,1,credit_card,2,162.18
ORD0001279,1,boleto,7,88.24
ORD0001280,1,credit_card,2,52.52
ORD0001281,1,voucher,4,69.11
ORD0001282,1,boleto,7,303.24
ORD0001283,1,credit_card,1,218.99
ORD0001284,1,voucher,6,142.05
ORD0001285,1,boleto,10,190.4
ORD0001286,1,debit_card,4,239.08
ORD0001287,1,credit_card,1,114.31
ORD0001288,1,voucher,5,339.17
ORD0001289,1,debit_card,11,201.05
ORD0001290,1,voucher,10,252.94
ORD0001291,1,boleto,3,114.24
ORD0001292,1,credit_card,9,49.9
ORD0001293,1,boleto,9,91.37
ORD0001294,1,voucher,7,285.86
ORD0001295,1,voucher,9,65.51
ORD0001296,1,boleto,1,150.33
ORD0001297,1,boleto,5,53.59
ORD0001298,1,boleto,8,254.77
ORD0001299,1,debit_card,9,190.79
ORD0001300,1,voucher,1,599.96
ORD0001301,1,voucher,1,666.0
ORD0001302,1,boleto,6,360.73
ORD0001303,1,voucher,2,442.37
ORD0001304,1,debit_card,2,171.91
ORD0001305,1,credit_card,4,66.69
ORD0001306,1,boleto,8,137.43
ORD0001307,1,voucher,1,294.71
ORD0001308,1,boleto,11,423.34
ORD0001309,1,voucher,12,170.09
ORD0001310,1,voucher,7,71.29
ORD0001311,1,debit_card,7,107.31
ORD0001312,1,boleto,1,91.02
ORD0001313,1,boleto,2,218.9
ORD0001314,1,boleto,2,168.69
ORD0001315,1,credit_card,3,467.41
ORD0001316,1,voucher,9,236.14
ORD0001317,1,voucher,6,216.98
ORD0001318,1,debit_card,8,227.55
ORD0001319,1,credit_card,12,197.26
ORD0001320,1,debit_card,12,154.83
ORD0001321,1,credit_card,7,182.43
ORD0001322,1,credit_card,11,408.44
ORD0001323,1,debit_card,4,169.86
ORD0001324,1,boleto,4,153.38
ORD0001325,1,debit_card,3,174.87
ORD0001326,1,boleto,6,121.68
ORD0001327,1,credit_card,11,80.31
ORD0001328,1,voucher,11,247.35
ORD0001329,1,credit_card,2,945.2
ORD0001330,1,boleto,12,96.44
ORD0001331,1,credit_card,1,122.96
ORD0001332,1,credit_card,12,194.52
ORD0001333,1,voucher,7,136.69
ORD0001334,1,debit_card,8,94.15
ORD0001335,1,voucher,12,174.8
ORD0001336,1,debit_card,6,107.65
ORD0001337,1,credit_card,6,198.84
ORD0001338,1,boleto,11,133.95
ORD0001339,1,boleto,7,453.81
ORD0001340,1,boleto,6,123.49
ORD0001341,1,boleto,2,347.43
ORD0001342,1,credit_card,9,31.89
ORD0001343,1,debit_card,9,99.52
ORD0001344,1,voucher,8,160.62
ORD0001345,1,debit_card,11,264.8
ORD0001346,1,credit_card,8,135.49
ORD0001347,1,boleto,3,93.97
ORD0001348,1,boleto,9,216.27
ORD0001349,1,credit_card,8,281.81
ORD0001350,1,voucher,10,142.27
ORD0001351,1,credit_card,3,391.95
ORD0001352,1,voucher,3,119.44
ORD0001353,1,credit_card,9,383.83
ORD0001354,1,boleto,12,400.85
ORD0001355,1,credit_card,4,115.07
ORD0001356,1,boleto,4,115.81
ORD0001357,1,voucher,11,140.27
ORD0001358,1,debit_card,8,240.19
ORD0001359,1,credit_card,4,112.1
ORD0001360,1,credit_card,2,386.38
ORD0001361,1,debit_card,4,231.8
ORD0001362,1,debit_card,11,193.4
ORD0001363,1,debit_card,11,121.7
ORD0001364,1,boleto,12,52.98
ORD0001365,1,voucher,3,167.04
ORD0001366,1,voucher,9,158.79
ORD0001367,1,debit_card,1,165.92
ORD0001368,1,debit_card,12,181.74
ORD0001369,1,credit_card,6,100.03
ORD0001370,1,debit_card,8,115.22
ORD0001371,1,debit_card,3,319.99
ORD0001372,1,credit_card,9,194.66
ORD0001373,1,debit_card,9,313.18
ORD0001374,1,credit_card,6,130.85
ORD0001375,1,voucher,2,203.88
ORD0001376,1,boleto,1,41.89
ORD0001377,1,voucher,8,83.6
ORD0001378,1,debit_card,7,111.77
ORD0001379,1,debit_card,2,635.17
ORD0001380,1,voucher,1,99.85
ORD0001381,1,credit_card,6,468.34
ORD0001382,1,debit_card,7,207.07
ORD0001383,1,debit_card,7,38.46
ORD0001384,1,debit_card,8,131.66
ORD0001385,1,voucher,10,127.14
ORD0001386,1,boleto,8,334.8
ORD0001387,1,credit_card,9,229.35
ORD0001388,1,boleto,2,269.61
ORD0001389,1,voucher,9,365.9
ORD0001390,1,credit_card,9,47.86
ORD0001391,1,debit_card,10,314.45
ORD0001392,1,boleto,8,352.44
ORD0001393,1,voucher,2,220.59
ORD0001394,1,boleto,6,214.91
ORD0001395,1,voucher,10,290.18
ORD0001396,1,credit_card,8,109.64
ORD0001397,1,boleto,1,75.71
ORD0001398,1,boleto,5,334.02
ORD0001399,1,credit_card,4,83.26
ORD0001400,1,debit_card,1,245.74
ORD0001401,1,boleto,6,353.23
ORD0001402,1,boleto,12,147.56
ORD0001403,1,credit_card,9,204.98
ORD0001404,1,credit_card,4,71.95
ORD0001405,1,boleto,12,119.52
ORD0001406,1,voucher,6,88.37
ORD0001407,1,debit_card,12,329.21
ORD0001408,1,debit_card,4,227.87
ORD0001409,1,debit_card,1,151.63
ORD0001410,1,debit_card,8,362.31
ORD0001411,1,voucher,9,117.8
ORD0001412,1,voucher,5,217.36
ORD0001413,1,boleto,1,391.38
ORD0001414,1,debit_card,12,373.87
ORD0001415,1,credit_card,2,139.63
ORD0001416,1,boleto,4,833.74
ORD0001417,1,voucher,8,231.86
ORD0001418,1,voucher,4,70.51
ORD0001419,1,boleto,6,335.28
ORD0001420,1,voucher,1,323.35
ORD0001421,1,credit_card,2,248.35
ORD0001422,1,credit_card,8,354.01
ORD0001423,1,boleto,2,298.94
ORD0001424,1,boleto,1,260.79
ORD0001425,1,credit_card,9,156.89
ORD0001426,1,voucher,5,211.6
ORD0001427,1,credit_card,1,85.06
ORD0001428,1,debit_card,10,119.65
ORD0001429,1,boleto,8,232.62
ORD0001430,1,voucher,3,329.27
ORD0001431,1,credit_card,11,353.91
ORD0001432,1,boleto,3,382.23
